Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-16 22:20:41	1924	3686	5	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		100.032	90.7092	0.0416373	0	0.416239	0.0335556	15.038	1		0.0088623	12.0705	47.1341	0	0	0	
2024-06-16 22:14:22	1881	3687	5	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		100.031	90.7688	0.0901998	0	0.901715	0.0340441	14.1641	1		0	12.0705	47.6539	0	0	0	
2024-06-16 22:14:22	1881	3688	9	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		100.031	90.7688	0.194327	0	1.94267	0.247768	15.2577	1		0	12.0705	47.6539	0	0	0	
2024-06-16 22:10:33	1855	3689	1	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		100.036	93.7562	0.175357	0	1.75294	0.218745	13.7675	1		0.0088623	12.0705	48.4336	0	0	0	
2024-06-16 22:20:33	1923	3690	5	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		100.034	88.7148	0.247307	0	2.47224	0.197548	15.5336	1		0.0088623	12.0705	47.1341	0	0	0	
2024-06-16 22:26:42	1966	3691	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		100.039	87.422	0.307179	0	3.07059	0.41246	14.4698	1		0.0088623	12.0705	47.1341	0	0	0	
2024-06-16 22:12:16	1867	3692	5	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		100.035	90.8214	0.0659323	0	0.659091	0.210951	14.4942	1		0	12.0616	47.9138	0	0	0	
2024-06-16 22:12:33	1869	3693	9	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		100.038	90.6738	0.101862	0	1.01824	0.129004	14.3951	1		0	12.0705	47.7838	0	0	0	
2024-06-16 22:11:58	1865	3694	1	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		100.037	91.6338	0.46373	0	4.63559	0.350497	14.5631	1		0.0088623	12.0705	47.9138	0	0	0	
2024-06-16 22:09:15	1846	3695	9	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		100.041	94.9501	0.0531192	0	0.530974	0.335139	15.847	1		0.0088623	12.0616	49.0833	0	0	0	
2024-06-16 22:17:44	1904	3696	9	0	0	7	29	0	0	0	29	0	0	5.75	29	0	0	0	29	0	0	1.082		100.03	89.8624	0.194036	0	1.93978	0.429486	15.235	1		0.0088623	12.0705	47.1341	0	0	0	
2024-06-16 22:17:34	1903	3697	9	0	0	7	29	0	0	0	29	0	0	4.5	29	0	0	0	29	0	0	2.165		100.026	90.5686	0.09079	0	0.907665	0.281809	14.2576	1		0.0088623	12.0705	47.1341	0	0	0	
2024-06-16 22:07:57	1837	3698	9	0	0	1	5	0	0	0	5	0	0	5.25	5	0	0	0	5	0	0	3.68		100.042	94.1471	0.0605169	0	0.604915	0.28966	16.1534	1		0.0088623	12.0793	49.733	0	0	0	
2024-06-16 22:07:48	1836	3699	5	0	0	1	5	0	0	0	5	0	0	4	5	0	0	0	5	0	0	2.598		100.044	95.734	0.073178	0	0.731455	0.053383	13.7876	1		0.0088623	12.0705	49.863	0	0	0	
2024-06-16 22:25:00	1954	3700	1	0	0	4.75	20	0	0	0	20	0	0	3	20	0	0	0	20	0	0	1.515		100.038	89.9345	0.125483	0	1.25435	0.152978	13.7923	1		0	12.0705	47.264	0	0	0	
2024-06-16 22:17:10	1900	3701	1	0	0	6	25	0	0	0	25	0	0	3	25	0	0	0	25	0	0	2.598		100.029	90.1939	0.076819	0	0.767967	0.0312551	14.4758	1		0	12.0705	47.264	0	0	0	
