Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-11 16:34:23	1429	2681	1	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		99.9258	49.2843	0.0424207	0	0.424522	0.158945	15.3373	1		0	12.0705	36.7384	0	0	0	
2024-06-11 16:29:00	1390	2682	9	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		99.9269	49.7628	0.103082	0	1.03158	0.333645	16.204	1		0	12.0616	36.8684	0	0	0	
2024-06-11 16:28:42	1388	2683	9	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		99.927	49.6228	0.263453	0	2.63645	0.141704	20.7067	2		0	12.0705	37.1283	0	0	0	
2024-06-11 16:26:30	1371	2684	1	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		99.9284	49.4712	0.20057	0	2.00714	0.340026	15.7641	1		0.0088623	12.0705	37.778	0	0	0	
2024-06-11 16:34:08	1427	2685	9	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		99.9263	49.316	0.28262	0	2.82828	0.371071	17.7706	1		0	12.0705	36.7384	0	0	0	
2024-06-11 16:40:19	1472	2686	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		99.9269	48.5778	0.369881	0	3.70151	0.110343	17.443	2		0	12.0616	36.8684	0	0	0	
2024-06-11 16:27:21	1378	2687	5	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		99.9227	48.8161	0.064102	0	0.641516	0.0217968	14.1077	1		0	12.0705	37.5181	0	0	0	
2024-06-11 16:26:44	1373	2688	9	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		99.927	48.8816	0.100668	0	1.00742	0.451654	14.242	1		0	12.0705	37.6481	0	0	0	
2024-06-11 16:26:22	1370	2689	1	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		99.9322	49.4464	0.579576	0	5.7997	0.496884	18.2203	1		0	12.0705	37.778	0	0	0	
2024-06-11 16:23:42	1350	2690	9	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		99.9347	48.9889	0.0507399	0	0.507731	0.157813	15.1533	1		0	12.0705	38.8176	0	0	0	
2024-06-11 16:32:37	1415	2691	5	0	0	7	29	0	0	0	29	0	0	5.75	29	0	0	0	29	0	0	1.082		99.9287	48.7941	0.240418	0	2.4059	0.457421	18.8959	1		0	12.0616	36.8684	0	0	0	
2024-06-11 16:32:37	1415	2692	9	0	0	7	29	0	0	0	29	0	0	4.5	29	0	0	0	29	0	0	2.165		99.9287	48.7941	0.095275	0	0.953429	0.251286	14.9764	1		0	12.0616	36.8684	0	0	0	
2024-06-11 16:22:31	1341	2693	9	0	0	1	5	0	0	0	5	0	0	5.25	5	0	0	0	5	0	0	3.68		99.9359	49.0778	0.0659808	0	0.660231	0.166824	17.6305	1		0	12.0705	39.5972	0	0	0	
2024-06-11 16:21:57	1337	2694	9	0	0	1	5	0	0	0	5	0	0	4	5	0	0	0	5	0	0	2.598		99.9391	49.0695	0.0803472	0	0.803961	0.204626	15.1543	2		0	12.0616	39.9871	0	0	0	
2024-06-11 16:38:36	1460	2695	1	0	0	4.75	20	0	0	0	20	0	0	3	20	0	0	0	20	0	0	1.515		99.9269	48.7976	0.134384	0	1.34482	0.794789	14.7871	1		0	12.0705	36.7384	0	0	0	
2024-06-11 16:31:27	1407	2696	1	0	0	6	25	0	0	0	25	0	0	3	25	0	0	0	25	0	0	2.598		99.9305	49.0327	0.076865	0	0.769185	0.0564285	14.4988	1		0	12.0705	36.8684	0	0	0	
2024-06-11 16:25:04	1360	2697	1	0	0	2	9	0	0	0	9	0	0	2.25	9	0	0	0	9	0	0	0.216		99.9313	48.944	0.993554	0	9.94237	0.387107	15.6174	1		0	12.0616	38.2978	0	0	0	
2024-06-11 16:33:07	1419	2698	1	0	0	7	29	0	0	0	29	0	0	0.5	29	0	0	0	29	0	0	5.628		99.9287	48.8237	0.0415537	0	0.415834	0.564485	16.9829	1		0	12.0705	36.8684	0	0	0	
2024-06-11 16:21:39	1335	2699	5	0	0	0	1	0	0	0	1	0	0	3.5	1	0	0	0	1	0	0	3.031		99.9377	49.5049	0.080026	0	0.800758	0.228522	17.6096	2		0	12.0705	40.117	0	0	0	
2024-06-11 16:40:12	1471	2700	1	0	0	1.75	8	0	0	0	8	0	0	0	8	0	0	0	8	0	0	1.515		99.9256	48.7568	0.131409	0	1.31507	0.660183	14.46	1		0	12.0616	36.8684	0	0	0	
2024-06-11 16:30:47	1402	2701	9	0	0	6	25	0	0	0	25	0	0	7	25	0	0	0	25	0	0	0.866		99.9242	48.9821	0.292023	0	2.92245	0.703291	18.3623	1		0	12.0616	36.9983	0	0	0	
2024-06-11 16:39:26	1465	2702	1	0	0	6.5	27	0	0	0	27	0	0	1.25	27	0	0	0	27	0	0	4.546		99.9267	48.8227	0.0530694	0	0.531083	0.13702	17.5187	1		0	12.0705	36.8684	0	0	0	
2024-06-11 16:33:46	1424	2703	1	0	0	7.75	32	0	0	0	32	0	0	1.25	32	0	0	0	32	0	0	5.628		99.9216	49.2909	0.0389569	0	0.389875	0.388733	15.9228	1		0	12.0705	36.7384	0	0	0	
2024-06-11 16:28:32	1387	2704	5	0	0	5	21	0	0	0	21	0	0	5.5	21	0	0	0	21	0	0	0.433		99.9299	49.6404	0.91655	0	9.17193	0.192391	28.8145	2		0	12.0616	37.2582	0	0	0	
2024-06-11 16:28:22	1386	2705	1	0	0	5	21	0	0	0	21	0	0	4.25	21	0	0	0	21	0	0	0.649		99.9295	49.6857	0.411261	0	4.11552	0.216571	19.3939	2		0	12.0705	37.2582	0	0	0	
2024-06-11 16:26:15	1369	2706	5	0	0	3	13	0	0	0	13	0	0	1	13	0	0	0	13	0	0	1.732		99.9291	49.451	0.116585	0	1.16668	0.235559	14.6609	1		0	12.0705	37.778	0	0	0	
2024-06-11 16:23:17	1347	2707	5	0	0	1	5	0	0	0	5	0	0	2	5	0	0	0	5	0	0	0.866		99.9395	49.0174	0.257266	0	2.57422	0.348473	16.1743	1		0	12.0705	39.0775	0	0	0	
2024-06-11 16:35:48	1440	2708	9	0	0	1.75	8	0	0	0	8	0	0	6	8	0	0	0	8	0	0	3.68		99.9269	48.8749	0.0610883	0	0.61133	0.231446	16.3247	1		0	12.0705	36.7384	0	0	0	
2024-06-11 16:27:35	1380	2709	1	0	0	4	17	0	0	0	17	0	0	2.25	17	0	0	0	17	0	0	1.515		99.9274	48.8105	0.128595	0	1.28688	0.00876052	14.15	1		0	12.0705	37.5181	0	0	0	
2024-06-11 16:33:28	1422	2710	9	0	0	7.75	32	0	0	0	32	0	0	6	32	0	0	0	32	0	0	1.515		99.9236	49.1912	0.154299	0	1.54417	0.28384	16.9791	2		0	12.0705	36.8684	0	0	0	
2024-06-11 16:33:46	1424	2711	5	0	0	7.75	32	0	0	0	32	0	0	4.75	32	0	0	0	32	0	0	2.598		99.9216	49.2909	0.0853947	0	0.854617	0.221523	16.1091	1		0	12.0705	36.7384	0	0	0	
2024-06-11 16:30:27	1400	2712	1	0	0	6	25	0	0	0	25	0	0	2	25	0	0	0	25	0	0	3.464		99.9291	49.0465	0.0621478	0	0.621919	0.0892248	15.6305	2		0	12.0705	36.9983	0	0	0	
2024-06-11 16:26:52	1374	2713	9	0	0	4	17	0	0	0	17	0	0	5.5	17	0	0	0	17	0	0	1.299		99.9283	48.8546	0.18719	0	1.87324	0.379315	17.6549	1		0	12.0705	37.6481	0	0	0	
2024-06-11 16:27:06	1376	2714	5	0	0	4	17	0	0	0	17	0	0	4.25	17	0	0	0	17	0	0	0.216		99.9234	48.7964	0.870595	0	8.71263	0.486964	13.6858	1		0	12.0616	37.5181	0	0	0	
2024-06-11 16:21:26	1333	2715	1	0	0	0	1	0	0	0	1	0	0	1.75	1	0	0	0	1	0	0	1.515		99.9364	49.6653	0.130248	0	1.3033	0.377937	14.3306	1		0	12.0705	40.3769	0	0	0	
2024-06-11 16:41:30	1480	2716	1	0	0	3.75	16	0	0	4	16	0	0	3.5	16	0	0	4.25	16	0	0	0.13		99.9297	18.9942	0.722062	0	7.2257	0.27017	11.3501	1		0	12.0705	36.8684	0	0	0	
2024-06-11 16:26:01	1367	2717	1	0	0	3	13	0	0	0	13	0	0	2.75	13	0	0	0	13	0	0	0.216		99.928	49.5382	1.00537	0	10.0609	0.689054	15.8037	1		0	12.0705	37.908	0	0	0	
2024-06-11 16:23:50	1351	2718	5	0	0	2	9	0	0	0	9	0	0	6	9	0	0	0	9	0	0	3.464		99.9352	48.8936	0.0668152	0	0.668585	0.261056	16.8034	2		0	12.0705	38.8176	0	0	0	
2024-06-11 16:24:24	1355	2719	5	0	0	2	9	0	0	0	9	0	0	4.75	9	0	0	0	9	0	0	2.381		99.9385	48.9523	0.0901632	0	0.902186	0.394143	15.5887	1		0	12.0705	38.4277	0	0	0	
2024-06-11 16:32:45	1416	2720	5	0	0	7	29	0	0	0	29	0	0	5	29	0	0	0	29	0	0	1.732		99.9283	48.821	0.13534	0	1.35437	0.408864	17.0195	1		0	12.0705	36.8684	0	0	0	
2024-06-11 16:31:59	1411	2721	1	0	0	7	29	0	0	0	29	0	0	3.75	29	0	0	0	29	0	0	2.814		99.9239	48.7197	0.0694964	0	0.695493	0.0439385	14.2022	2		0	12.0616	36.8684	0	0	0	
2024-06-11 16:22:39	1342	2722	1	0	0	1	5	0	0	0	5	0	0	3.25	5	0	0	0	5	0	0	1.948		99.9386	49.0172	0.103454	0	1.03518	0.163044	14.6345	2		0	12.0705	39.4673	0	0	0	
2024-06-11 16:35:23	1437	2723	9	0	0	2.75	12	0	0	0	12	0	0	5	12	0	0	0	12	0	0	1.948		99.9231	48.6459	0.106295	0	1.06376	0.768192	15.0386	1		0	12.0705	36.7384	0	0	0	
2024-06-11 16:29:08	1391	2724	1	0	0	5	21	0	0	0	21	0	0	1.75	21	0	0	0	21	0	0	2.814		99.9244	49.7808	0.0726503	0	0.727053	0.13174	14.8467	1		0	12.0705	37.1283	0	0	0	
2024-06-11 16:24:57	1359	2725	5	0	0	2	9	0	0	0	9	0	0	1.5	9	0	0	0	9	0	0	0.433		99.9339	48.9201	0.550135	0	5.50499	0.3956	17.2944	1		0	12.0705	38.2978	0	0	0	
2024-06-11 16:21:33	1334	2726	5	0	0	0	1	0	0	0	1	0	0	2.75	1	0	0	0	1	0	0	2.381		99.9378	49.6391	0.111969	0	1.12039	0.366493	19.3589	1		0	12.0705	40.3769	0	0	0	
2024-06-11 16:35:16	1436	2727	9	0	0	3.25	14	0	0	0	14	0	0	4.5	14	0	0	0	14	0	0	1.082		99.9249	48.8017	0.199306	0	1.99456	0.585649	15.6652	1		0	12.0705	36.7384	0	0	0	
2024-06-11 16:26:01	1367	2728	5	0	0	3	13	0	0	0	13	0	0	6.75	13	0	0	0	13	0	0	3.247		99.928	49.5382	0.0635883	0	0.636342	0.206571	14.9934	1		0	12.0705	37.908	0	0	0	
2024-06-11 16:22:07	1338	2729	5	0	0	1	5	0	0	0	5	0	0	7.25	5	0	0	0	5	0	0	5.412		99.9377	49.007	0.0646359	0	0.646762	0.208992	25.3983	2		0	12.0705	39.8571	0	0	0	
2024-06-11 16:31:05	1404	2730	9	0	0	6	25	0	0	0	25	0	0	7.5	25	0	0	0	25	0	0	1.299		99.9292	49.017	0.178259	0	1.78385	0.572744	16.8124	1		0	12.0705	36.9983	0	0	0	
2024-06-11 16:30:27	1400	2731	5	0	0	6	25	0	0	0	25	0	0	6.25	25	0	0	0	25	0	0	0.216		99.9291	49.0465	1.07447	0	10.7523	0.318198	16.8897	2		0	12.0705	36.9983	0	0	0	
2024-06-11 16:33:39	1423	2732	1	0	0	7.75	32	0	0	0	32	0	0	0.5	32	0	0	0	32	0	0	6.278		99.9241	49.2064	0.0368609	0	0.368889	0.180529	16.804	1		0	12.0705	36.7384	0	0	0	
2024-06-11 16:29:32	1394	2733	5	0	0	5	21	0	0	0	21	0	0	3.5	21	0	0	0	21	0	0	1.299		99.9274	49.6251	0.158749	0	1.58864	0.0484779	14.9726	2		0	12.0705	37.1283	0	0	0	
2024-06-11 16:25:43	1365	2734	1	0	0	3	13	0	0	0	13	0	0	0.25	13	0	0	0	13	0	0	2.381		99.9297	49.3773	0.0811905	0	0.812476	0.0610947	14.0386	2		0	12.0705	38.0379	0	0	0	
