Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-21 13:04:42	597	1006	1	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		99.9608	35.5798	0.0418426	0	0.41859	0.122276	15.1229	1		0	12.0439	40.5069	0	0	0	
2024-06-21 12:59:21	560	1007	5	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		99.9568	35.7247	0.0896342	0	0.89673	0.00541794	14.0858	1		0	12.0439	40.7668	0	0	0	
2024-06-21 12:59:29	561	1008	5	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		99.9561	35.6782	0.191698	0	1.91782	0.112087	15.0625	1		0	12.0439	40.7668	0	0	0	
2024-06-21 12:56:47	542	1009	1	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		99.963	35.7284	0.17321	0	1.73274	0.10067	13.6089	1		0	12.0439	41.2865	0	0	0	
2024-06-21 13:05:09	600	1010	9	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		99.9622	35.5511	0.241661	0	2.41752	0.0330312	15.1897	1		0	12.0439	40.3769	0	0	0	
2024-06-21 13:11:51	647	1011	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		99.9562	35.5442	0.296814	0	2.96944	0.0814399	13.9932	1		0	12.0439	40.5069	0	0	0	
2024-06-21 12:58:21	553	1012	9	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		99.9618	35.0095	0.0654677	0	0.654927	0.161519	14.4026	1		0	12.0439	41.0267	0	0	0	
2024-06-21 12:57:55	550	1013	5	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		99.9586	35.082	0.101326	0	1.01368	0.0969663	14.3305	1		0	12.0439	40.8967	0	0	0	
2024-06-21 12:56:38	541	1014	1	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		99.9639	35.7519	0.444626	0	4.44787	0.141625	13.9734	1		0	12.0439	41.4165	0	0	0	
2024-06-21 12:54:28	526	1015	5	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		99.971	35.3352	0.0531289	0	0.531443	0.187032	15.861	1		0	12.0439	42.1962	0	0	0	
