Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-12 00:34:02	106	1	1	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		99.9135	50.4233	0.0423663	0	0.42403	0.190071	15.3195	1		0	12.0616	35.9588	0	0	0	
2024-06-12 00:28:51	66	2	9	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		99.9194	50.8503	0.102947	0	1.0303	0.252263	16.184	1		0	11.973	36.6085	0	0	0	
2024-06-12 00:28:14	62	3	9	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		99.9152	50.8371	0.265112	0	2.65337	0.128411	20.8395	2		0	12.0705	36.7384	0	0	0	
2024-06-12 00:25:51	43	4	1	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		99.9209	50.4777	0.200419	0	2.00578	0.012153	15.7533	2		0	12.0705	37.2582	0	0	0	
2024-06-12 00:33:13	99	5	5	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		99.9151	50.3822	0.281464	0	2.81703	0.406953	17.6999	1		0	12.0616	36.2187	0	0	0	
2024-06-12 00:39:44	147	6	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		99.9151	49.792	0.364081	0	3.6439	0.397569	17.1715	2		0	11.9641	35.9588	0	0	0	
2024-06-12 00:27:01	52	7	9	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		99.9168	49.8826	0.063938	0	0.639912	0.00681623	14.0724	1		0	12.0705	36.9983	0	0	0	
2024-06-12 00:27:22	55	8	9	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		99.9144	49.9265	0.10039	0	1.00476	0.181402	14.2045	1		0	12.0705	36.9983	0	0	0	
2024-06-12 00:25:30	40	9	1	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		99.9216	50.595	0.581776	0	5.82233	0.64539	18.2914	1		0	11.973	37.5181	0	0	0	
2024-06-12 00:23:34	25	10	5	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		99.9227	49.9857	0.0506017	0	0.506409	0.174611	15.1138	2		0	12.0616	38.2978	0	0	0	
2024-06-12 00:32:05	90	11	9	0	0	7	29	0	0	0	29	0	0	5.75	29	0	0	0	29	0	0	1.082		99.9114	50.0094	0.240179	0	2.40393	0.321512	18.8804	1		0	12.0616	36.2187	0	0	0	
2024-06-12 00:31:41	87	12	9	0	0	7	29	0	0	0	29	0	0	4.5	29	0	0	0	29	0	0	2.165		99.9144	49.932	0.0950261	0	0.951075	0.147135	14.9395	1		0	12.0705	36.2187	0	0	0	
2024-06-12 00:23:00	20	13	9	0	0	1	5	0	0	0	5	0	0	5.25	5	0	0	0	5	0	0	3.68		99.926	50.1177	0.0660105	0	0.660594	0.417157	17.6402	1		0	12.0705	38.8176	0	0	0	
2024-06-12 00:22:25	15	14	9	0	0	1	5	0	0	0	5	0	0	4	5	0	0	0	5	0	0	2.598		99.9259	50.17	0.0799716	0	0.800309	0.0917799	15.0855	1		0	12.0705	39.2074	0	0	0	
2024-06-12 00:38:06	135	15	1	0	0	4.75	20	0	0	0	20	0	0	3	20	0	0	0	20	0	0	1.515		99.9097	49.9299	0.134958	0	1.3508	0.654327	14.8528	1		0	11.973	35.9588	0	0	0	
2024-06-12 00:30:10	76	16	1	0	0	6	25	0	0	0	25	0	0	3	25	0	0	0	25	0	0	2.598		99.9159	50.25	0.0768979	0	0.769626	0.175506	14.5071	1		0	12.0705	36.3486	0	0	0	
2024-06-12 00:24:46	34	17	5	0	0	2	9	0	0	0	9	0	0	2.25	9	0	0	0	9	0	0	0.216		99.9223	50.0095	0.996993	0	9.97768	0.383301	15.6729	1		0	12.0616	37.778	0	0	0	
2024-06-12 00:31:20	85	18	1	0	0	7	29	0	0	0	29	0	0	0.5	29	0	0	0	29	0	0	5.628		99.912	49.9151	0.0413575	0	0.41394	0.552357	16.9056	2		0	12.0705	36.3486	0	0	0	
2024-06-12 00:21:20	8	19	1	0	0	0	1	0	0	0	1	0	0	3.5	1	0	0	0	1	0	0	3.031		99.9303	50.7122	0.0787481	0	0.78803	0.07462	17.3297	2		0	12.0616	40.117	0	0	0	
2024-06-12 00:39:37	146	20	1	0	0	1.75	8	0	0	0	8	0	0	0	8	0	0	0	8	0	0	1.515		99.9132	50.1107	0.131292	0	1.31406	0.436119	14.4488	1		0	12.0705	36.0887	0	0	0	
2024-06-12 00:30:10	76	21	5	0	0	6	25	0	0	0	25	0	0	7	25	0	0	0	25	0	0	0.866		99.9159	50.25	0.292401	0	2.92648	0.6621	18.3876	1		0	12.0705	36.3486	0	0	0	
2024-06-12 00:38:52	140	22	1	0	0	6.5	27	0	0	0	27	0	0	1.25	27	0	0	0	27	0	0	4.546		99.9141	49.7801	0.0598906	0	0.599421	0.0331902	19.7729	2		0	11.973	35.9588	0	0	0	
2024-06-12 00:33:27	101	23	1	0	0	7.75	32	0	0	0	32	0	0	1.25	32	0	0	0	32	0	0	5.628		99.9121	50.4075	0.0390441	0	0.390785	0.0290638	15.9599	1		0	12.0616	36.2187	0	0	0	
2024-06-12 00:28:42	65	24	9	0	0	5	21	0	0	0	21	0	0	5.5	21	0	0	0	21	0	0	0.433		99.9164	50.7779	0.923299	0	9.24072	0.159705	29.0306	2		0	12.0616	36.6085	0	0	0	
2024-06-12 00:28:04	61	25	5	0	0	5	21	0	0	0	21	0	0	4.25	21	0	0	0	21	0	0	0.649		99.9161	50.9125	0.409702	0	4.10046	0.586246	19.323	2		0	11.973	36.7384	0	0	0	
2024-06-12 00:26:09	45	26	5	0	0	3	13	0	0	0	13	0	0	1	13	0	0	0	13	0	0	1.732		99.917	50.4863	0.11657	0	1.16667	0.362117	14.6608	1		0	11.973	37.2582	0	0	0	
2024-06-12 00:23:14	22	27	5	0	0	1	5	0	0	0	5	0	0	2	5	0	0	0	5	0	0	0.866		99.9246	50.1119	0.25708	0	2.57274	0.275737	16.165	1		0	12.0705	38.5577	0	0	0	
2024-06-12 00:35:15	115	28	9	0	0	1.75	8	0	0	0	8	0	0	6	8	0	0	0	8	0	0	3.68		99.9175	50.136	0.06147	0	0.615208	0.115308	16.4282	1		0	12.0616	35.9588	0	0	0	
2024-06-12 00:27:36	57	29	5	0	0	4	17	0	0	0	17	0	0	2.25	17	0	0	0	17	0	0	1.515		99.9174	49.9047	0.12866	0	1.28766	0.0569999	14.1586	1		0	11.973	36.8684	0	0	0	
