Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-06 01:02:51	171	309	1	0	0	1	5	0	0	0	5	0	0	3	5	0	0	0	5	0	0	1.732		99.9225	38.5177	0.128586	0	1.28686	0.00357615	16.1711	1		0	12.1857	41.1566	0	45.6273	-73.3823	
2024-06-06 01:03:29	176	310	5	0	0	3	13	0	0	0	13	0	0	4	13	0	0	0	13	0	0	0.866		99.9147	39.0741	0.283742	0	2.83984	0.0648293	17.8432	1		0	12.1768	40.6368	0	45.6274	-73.3823	
2024-06-06 01:03:29	176	311	9	0	0	3	13	0	0	0	13	0	0	7	13	0	0	0	13	0	0	3.464		99.9147	39.0741	0.0598266	0	0.598777	0.0402346	15.0489	1		0	12.1768	40.6368	0	45.6274	-73.3823	
2024-06-06 01:03:07	173	312	1	0	0	2	9	0	0	0	9	0	0	3	9	0	0	0	9	0	0	0.866		99.9135	38.7491	0.295513	0	2.95769	0.220456	18.5837	1		0	12.1857	40.8967	0	45.6273	-73.3823	
2024-06-06 01:03:22	175	313	5	0	0	3	13	0	0	0	13	0	0	5	13	0	0	0	13	0	0	1.732		99.9196	39.1274	0.12271	0	1.22808	0.00667594	15.4326	1		0	12.1857	40.7668	0	45.6274	-73.3823	
2024-06-06 01:02:25	169	314	5	0	0	0	1	0	0	0	1	0	0	2	1	0	0	0	1	0	0	1.732		99.9162	38.9912	0.14217	0	1.42289	0.395069	17.8806	2		0	12.2123	41.4165	0	45.6273	-73.3823	
2024-06-06 01:03:07	173	315	5	0	0	2	9	0	0	0	9	0	0	6	9	0	0	0	9	0	0	3.464		99.9135	38.7491	0.0637432	0	0.637984	0.0247115	16.0343	1		0	12.1857	40.8967	0	45.6273	-73.3823	
2024-06-06 01:03:53	179	316	5	0	0	5	21	0	0	0	21	0	0	6	21	0	0	0	21	0	0	0.866		99.9213	38.872	0.278189	0	2.78408	0.553474	17.4929	1		0	12.1768	40.3769	0	45.6274	-73.3823	
2024-06-06 01:03:36	177	317	5	0	0	4	17	0	0	0	17	0	0	7	17	0	0	0	17	0	0	2.598		99.9152	38.1657	0.0761268	0	0.761914	0.00459833	14.3617	2		0	12.1857	40.6368	0	45.6274	-73.3823	
2024-06-06 01:03:36	177	318	9	0	0	4	17	0	0	0	17	0	0	5	17	0	0	0	17	0	0	0.866		99.9152	38.1657	0.273483	0	2.73716	0.688068	17.1981	2		0	12.1857	40.6368	0	45.6274	-73.3823	
2024-06-06 01:02:59	172	319	1	0	0	1	5	0	0	0	5	0	0	2	5	0	0	0	5	0	0	0.866		99.9194	38.4822	0.305031	0	3.05277	0.104883	19.1811	1		0	12.1857	41.0267	0	45.6273	-73.3823	
2024-06-06 01:02:25	169	320	1	0	0	0	1	0	0	0	1	0	0	3	1	0	0	0	1	0	0	2.598		99.9162	38.9912	0.0836504	0	0.837205	0.265333	15.7809	2		0	12.2123	41.4165	0	45.6273	-73.3823	
2024-06-06 01:02:51	171	321	5	0	0	1	5	0	0	0	5	0	0	4	5	0	0	0	5	0	0	2.598		99.9225	38.5177	0.0816438	0	0.817071	0.0644579	15.4014	1		0	12.1857	41.1566	0	45.6273	-73.3823	
2024-06-06 01:03:14	174	322	9	0	0	2	9	0	0	0	9	0	0	4	9	0	0	0	9	0	0	1.732		99.9206	38.6804	0.123637	0	1.23735	0.0725956	15.549	1		0	12.1768	40.6368	0	45.6273	-73.3823	
2024-06-06 01:02:51	171	323	9	0	0	1	5	0	0	0	5	0	0	5	5	0	0	0	5	0	0	3.464		99.9225	38.5177	0.0630735	0	0.631224	0.202393	15.8644	1		0	12.1857	41.1566	0	45.6273	-73.3823	
2024-06-06 01:03:22	175	324	9	0	0	3	13	0	0	0	13	0	0	6	13	0	0	0	13	0	0	2.598		99.9196	39.1274	0.0807325	0	0.807974	0.0620543	15.23	1		0	12.1857	40.7668	0	45.6274	-73.3823	
2024-06-06 01:02:41	170	325	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0.866		99.9209	38.838	0.318612	0	3.18864	0.115607	20.0348	2		0	12.1857	41.4165	0	45.6273	-73.3823	
2024-06-06 01:03:53	179	326	9	0	0	5	21	0	0	0	21	0	0	7	21	0	0	0	21	0	0	1.732		99.9213	38.872	0.118699	0	1.18793	0.427505	14.928	1		0	12.1768	40.3769	0	45.6274	-73.3823	
2024-06-06 01:03:07	173	327	9	0	0	2	9	0	0	0	9	0	0	5	9	0	0	0	9	0	0	2.598		99.9135	38.7491	0.0804668	0	0.805364	0.0408064	15.1808	1		0	12.1857	40.8967	0	45.6273	-73.3823	
