Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-17 00:20:52	108	1	1	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		100.034	91.776	0.0416274	0	0.416131	0.302168	15.0341	1		0.0088623	12.0705	47.1341	0	0	0	
2024-06-17 00:14:42	66	2	9	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		100.03	90.2532	0.0900304	0	0.900033	0.0997948	14.1377	1		0.0088623	12.0705	47.264	0	0	0	
2024-06-17 00:14:08	62	3	1	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		100.035	90.426	0.194427	0	1.94359	0.255356	15.2649	1		0.0088623	12.0705	47.394	0	0	0	
2024-06-17 00:11:51	46	4	1	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		100.035	94.4894	0.175242	0	1.75181	0.123267	13.7587	1		0.0088623	12.0705	48.0437	0	0	0	
2024-06-17 00:20:03	102	5	5	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		100.033	88.4351	0.247281	0	2.47198	0.262935	15.5319	1		0.0088623	12.0705	47.1341	0	0	0	
2024-06-17 00:26:44	148	6	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		100.039	90.2028	0.304243	0	3.04124	0.540283	14.3315	1		0	12.0705	47.1341	0	0	0	
2024-06-17 00:12:34	51	7	9	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		100.035	91.3027	0.0658902	0	0.658671	0.0597207	14.4849	1		0.0088623	12.0705	47.9138	0	0	0	
2024-06-17 00:13:07	55	8	5	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		100.031	90.7813	0.101848	0	1.01816	0.0219619	14.3939	1		0.0088623	12.0616	47.6539	0	0	0	
2024-06-17 00:10:36	37	9	1	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		100.032	92.7827	0.464252	0	4.64103	0.63829	14.5802	1		0.0088623	12.0705	48.3036	0	0	0	
2024-06-17 00:08:54	25	10	5	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		100.04	92.4493	0.0530317	0	0.530106	0.0679613	15.8211	1		0.0088623	12.0705	49.2132	0	0	0	
2024-06-17 00:18:06	89	11	9	0	0	7	29	0	0	0	29	0	0	5.75	29	0	0	0	29	0	0	1.082		100.034	89.5504	0.194473	0	1.94408	0.296373	15.2687	1		0	12.0705	47.1341	0	0	0	
2024-06-17 00:18:06	89	12	5	0	0	7	29	0	0	0	29	0	0	4.5	29	0	0	0	29	0	0	2.165		100.034	89.5504	0.0910527	0	0.910221	0.0340273	14.2977	1		0	12.0705	47.1341	0	0	0	
2024-06-17 00:07:11	13	13	5	0	0	1	5	0	0	0	5	0	0	5.25	5	0	0	0	5	0	0	3.68		100.044	93.4446	0.0608115	0	0.607851	0.157504	16.2318	1		0.0088623	12.0705	49.9929	0	0	0	
2024-06-17 00:07:37	16	14	9	0	0	1	5	0	0	0	5	0	0	4	5	0	0	0	5	0	0	2.598		100.04	93.65	0.0731817	0	0.731523	0.0430675	13.7889	1		0.0088623	12.0705	49.733	0	0	0	
2024-06-17 00:24:57	136	15	1	0	0	4.75	20	0	0	0	20	0	0	3	20	0	0	0	20	0	0	1.515		100.032	90.0399	0.12558	0	1.2554	0.0646439	13.8038	1		0.0088623	12.0616	47.0042	0	0	0	
2024-06-17 00:15:51	74	16	1	0	0	6	25	0	0	0	25	0	0	3	25	0	0	0	25	0	0	2.598		100.029	90.0486	0.07746	0	0.774375	0.275298	14.5966	1		0	12.0705	47.264	0	0	0	
2024-06-17 00:08:54	25	17	1	0	0	2	9	0	0	0	9	0	0	2.25	9	0	0	0	9	0	0	0.216		100.04	92.4493	0.737069	0	7.36776	0.4933	11.5732	1		0.0088623	12.0705	49.2132	0	0	0	
2024-06-17 00:18:35	92	18	1	0	0	7	29	0	0	0	29	0	0	0.5	29	0	0	0	29	0	0	5.628		100.03	87.5106	0.0441792	0	0.441661	0.116306	18.0377	2		0	12.0705	47.1341	0	0	0	
2024-06-17 00:06:35	9	19	1	0	0	0	1	0	0	0	1	0	0	3.5	1	0	0	0	1	0	0	3.031		100.048	93.3688	0.0679097	0	0.67877	0.189037	14.9269	1		0.0088623	12.0705	50.5127	0	0	0	
2024-06-17 00:26:36	147	20	1	0	0	1.75	8	0	0	0	8	0	0	0	8	0	0	0	8	0	0	1.515		100.036	89.7416	0.123958	0	1.23913	0.0593101	13.625	1		0.0088623	12.0616	47.1341	0	0	0	
2024-06-17 00:15:51	74	21	5	0	0	6	25	0	0	0	25	0	0	7	25	0	0	0	25	0	0	0.866		100.029	90.0486	0.255047	0	2.54973	0.502822	16.0204	1		0	12.0705	47.264	0	0	0	
2024-06-17 00:25:47	141	22	1	0	0	6.5	27	0	0	0	27	0	0	1.25	27	0	0	0	27	0	0	4.546		100.027	87.0337	0.0542077	0	0.541929	0.453407	17.8765	1		0.0088623	12.0705	47.1341	0	0	0	
2024-06-17 00:20:03	102	23	1	0	0	7.75	32	0	0	0	32	0	0	1.25	32	0	0	0	32	0	0	5.628		100.033	88.4351	0.0391712	0	0.391581	0.256448	15.9924	1		0.0088623	12.0705	47.1341	0	0	0	
