datetime,time (s),temperature (degC)
2024-10-22 18:25:38,438938.0,29.430603517166013
2024-10-22 18:35:38,439538.0,29.468814848492656
2024-10-22 18:45:38,440138.0,29.4764011798193
2024-10-22 18:55:38,440738.0,29.497737511145953
2024-10-22 19:05:38,441338.0,29.550948842472597
2024-10-22 19:15:38,441938.0,29.556660173799248
2024-10-22 19:25:38,442538.0,29.48987150512589
2024-10-22 19:35:38,443138.0,29.520582836452533
2024-10-22 19:45:38,443738.0,29.56566916777918
2024-10-22 19:55:38,444338.0,29.514505499105827
2024-10-22 20:05:38,444938.0,29.56084183043247
2024-10-22 20:15:38,445538.0,29.549053161759115
2024-10-22 20:25:38,446138.0,29.55038949308576
2024-10-22 20:35:38,446738.0,29.48485082441241
2024-10-22 20:45:38,447338.0,29.459312155739052
2024-10-22 20:55:38,447938.0,29.4875234870657
2024-10-22 21:05:38,448538.0,29.487609818392343
2024-10-22 21:15:38,449138.0,29.50394614971899
2024-10-22 21:25:38,449738.0,29.520282481045637
2024-10-22 21:35:38,450338.0,29.60786881237228
2024-10-22 21:45:38,450938.0,29.529205143698924
2024-10-22 21:55:38,451538.0,29.48866647502557
2024-10-22 22:05:38,452138.0,29.564377806352223
2024-10-22 22:15:38,452738.0,29.568839137678864
2024-10-22 22:25:38,453338.0,29.577050469005506
2024-10-22 22:35:38,453938.0,29.605261800332155
2024-10-22 22:45:38,454538.0,29.534098131658805
2024-10-22 22:55:38,455138.0,29.55230946298545
2024-10-22 23:05:38,455738.0,29.59739579431209
2024-10-22 23:15:38,456338.0,29.616857125638738
2024-10-22 23:25:38,456938.0,29.603818456965385
2024-10-22 23:35:38,457538.0,29.651404788292027
2024-10-22 23:45:38,458138.0,29.59024111961867
2024-10-22 23:55:38,458738.0,29.557202450945326
2024-10-23 00:05:38,459338.0,29.581663782271963
2024-10-23 00:15:38,459938.0,29.63612511359861
2024-10-23 00:25:38,460538.0,29.623086444925256
2024-10-23 00:35:38,461138.0,29.6181727762519
2024-10-23 00:45:38,461738.0,29.635134107578548
2024-10-23 00:55:38,462338.0,29.6820954389052
2024-10-23 01:05:38,462938.0,29.61655677023184
2024-10-23 01:15:38,463538.0,29.60601810155849
2024-10-23 01:25:38,464138.0,29.71672943288513
2024-10-23 01:35:38,464738.0,29.656190764211775
2024-10-23 01:45:38,465338.0,29.65627709553842
2024-10-23 01:55:38,465938.0,29.668238426865067
2024-10-23 02:05:38,466538.0,29.658324758191718
2024-10-23 02:15:38,467138.0,29.66153608951836
2024-10-23 02:25:38,467738.0,29.680997420845003
2024-10-23 02:35:38,468338.0,29.706083752171647
2024-10-23 02:45:38,468938.0,29.711795083498295
2024-10-23 02:55:38,469538.0,29.749381414824942
2024-10-23 03:05:38,470138.0,29.681967746151592
2024-10-23 03:15:38,470738.0,29.754554077478236
2024-10-23 03:25:38,471338.0,29.699640408804882
2024-10-23 03:35:38,471938.0,29.70722674013153
2024-10-23 03:45:38,472538.0,29.676063071458174
2024-10-23 03:55:38,473138.0,29.79427440278482
2024-10-23 04:05:38,473738.0,29.719985734111464
2024-10-23 04:15:38,474338.0,29.69757206543811
2024-10-23 04:25:38,474938.0,29.758908396764756
2024-10-23 04:35:38,475538.0,29.7739947280914
2024-10-23 04:45:38,476138.0,29.759081059418037
2024-10-23 04:55:38,476738.0,29.71354239074469
2024-10-23 05:05:38,477338.0,29.78112872207134
2024-10-23 05:15:38,477938.0,29.734340053397982
2024-10-23 05:25:38,478538.0,29.743801384724627
2024-10-23 05:35:38,479138.0,29.673262716051273
2024-10-23 05:45:38,479738.0,29.677724047377918
2024-10-23 05:55:38,480338.0,29.748435378704563
2024-10-23 06:05:38,480938.0,29.66414671003121
2024-10-23 06:15:38,481538.0,29.661733041357852
2024-10-23 06:25:38,482138.0,29.689944372684504
2024-10-23 06:35:38,482738.0,29.705030704011147
2024-10-23 06:45:38,483338.0,29.68511703533779
2024-10-23 06:55:38,483938.0,29.651453366664434
2024-10-23 07:05:38,484538.0,29.64341469799109
2024-10-23 07:15:38,485138.0,29.63912602931773
2024-10-23 07:25:38,485738.0,29.662337360644383
2024-10-23 07:35:38,486338.0,29.731798691971022
2024-10-23 07:45:38,486938.0,29.655010023297667
2024-10-23 07:55:38,487538.0,29.615721354624316
2024-10-23 08:05:38,488138.0,29.63268268595096
2024-10-23 08:15:38,488738.0,29.700894017277612
2024-10-23 08:25:38,489338.0,29.68598034860425
2024-10-23 08:35:38,489938.0,29.66419167993089
2024-10-23 08:45:38,490538.0,29.62115301125754
2024-10-23 08:55:38,491138.0,29.632489342584186
2024-10-23 09:05:38,491738.0,29.62257567391083
2024-10-23 09:15:38,492338.0,29.654537005237476
2024-10-23 09:25:38,492938.0,29.668998336564126
2024-10-23 09:35:38,493538.0,29.682209667890774
2024-10-23 09:45:38,494138.0,29.66729599921742
2024-10-23 09:55:38,494738.0,29.646132330544063
2024-10-23 10:05:38,495338.0,29.692468661870702
2024-10-23 10:15:38,495938.0,29.62942999319735
2024-10-23 10:25:38,496538.0,29.645766324524
2024-10-23 10:35:38,497138.0,29.706477655850644
2024-10-23 10:45:38,497738.0,29.721563987177287
2024-10-23 10:55:38,498338.0,29.664150318503935
2024-10-23 11:05:38,498938.0,29.71173664983058
2024-10-23 11:15:38,499538.0,29.699322981157227
2024-10-23 11:25:37,500137.0,29.65253416859833
2024-10-23 11:35:37,500737.0,29.720120499924978
2024-10-23 11:45:37,501337.0,29.637081831251624
2024-10-23 11:55:37,501937.0,29.62904316257827
2024-10-23 12:05:37,502537.0,29.769754493904916
2024-10-23 12:15:37,503137.0,29.837340825231564
2024-10-23 12:25:37,503737.0,29.8280521565582
2024-10-23 12:35:37,504337.0,29.834388487884844
2024-10-23 12:45:37,504937.0,29.848224819211495
2024-10-23 12:55:37,505537.0,29.795811150538146
2024-10-23 13:05:37,506137.0,29.86964748186478
2024-10-23 13:15:37,506737.0,29.798483813191435
2024-10-23 13:25:37,507337.0,29.810445144518084
2024-10-23 13:35:37,507937.0,29.829906475844723
2024-10-23 13:45:37,508537.0,29.796867807171374
2024-10-23 13:55:37,509137.0,29.866329138498013
2024-10-23 14:05:37,509737.0,29.923915469824664
2024-10-23 14:15:37,510337.0,29.904001801151303
2024-10-23 14:25:37,510937.0,29.99783813247795
2024-10-23 14:35:37,511537.0,30.012299463804595
2024-10-23 14:45:37,512137.0,29.994885795131243
2024-10-23 14:55:37,512737.0,30.00184712645789
2024-10-23 15:05:37,513337.0,30.021933457784527
2024-10-23 15:15:37,513937.0,30.012644789111178
2024-10-23 15:25:37,514537.0,30.033356120437826
2024-10-23 15:35:37,515137.0,29.983442451764468
2024-10-23 15:45:37,515737.0,29.98977878309112
2024-10-23 15:55:37,516337.0,30.00486511441776
2024-10-23 16:05:37,516937.0,29.98557644574441
2024-10-23 16:15:37,517537.0,30.006287777071055
2024-10-23 16:25:37,518137.0,30.073249108397697
2024-10-23 16:35:37,518737.0,30.020210439724345
2024-10-23 16:45:37,519337.0,30.010296771050996
2024-10-23 16:55:37,519937.0,30.082883102377636
2024-10-23 17:05:37,520537.0,30.044844433704284
2024-10-23 17:15:37,521137.0,30.018055765030926
2024-10-23 17:25:37,521737.0,29.987517096357575
2024-10-23 17:35:37,522337.0,30.050728427684213
2024-10-23 17:45:37,522937.0,30.067689759010868
2024-10-23 17:55:37,523537.0,30.07715109033751
2024-10-23 18:05:37,524137.0,30.007862421664154
2024-10-23 18:15:37,524737.0,29.982948752990797
2024-10-23 18:25:37,525337.0,30.011160084317446
2024-10-23 18:35:37,525937.0,30.0506214156441
2024-10-23 18:45:37,526537.0,29.98008274697074
2024-10-23 18:55:37,527137.0,30.047044078297386
2024-10-23 19:05:37,527737.0,30.01838040962403
2024-10-23 19:15:37,528337.0,30.054091740950668
2024-10-23 19:25:37,528937.0,30.111678072277318
2024-10-23 19:35:37,529537.0,30.089264403603966
2024-10-23 19:45:37,530137.0,30.08122573493061
2024-10-23 19:55:37,530737.0,30.083812066257256
2024-10-23 20:05:37,531337.0,30.049523397583897
2024-10-23 20:15:37,531937.0,30.086484728910555
2024-10-23 20:25:37,532537.0,30.095321060237193
2024-10-23 20:35:37,533137.0,30.13603239156384
2024-10-23 20:45:37,533737.0,30.10299372289049
2024-10-23 20:55:37,534337.0,30.146205054217127
2024-10-23 21:05:37,534937.0,30.076916385543775
2024-10-23 21:15:37,535537.0,30.108252716870417
2024-10-23 21:25:37,536137.0,30.11208904819707
2024-10-23 21:35:37,536737.0,30.177175379523714
2024-10-23 21:45:37,537337.0,30.15288671085036
2024-10-23 21:55:37,537937.0,30.16547304217701
2024-10-23 22:05:37,538537.0,30.202434373503646
2024-10-23 22:15:37,539137.0,30.1918957048303
2024-10-23 22:25:37,539737.0,30.230107036156937
2024-10-23 22:35:37,540337.0,30.182068367483588
2024-10-23 22:45:37,540937.0,30.199654698810228
2024-10-23 22:55:37,541537.0,30.16661603013688
2024-10-23 23:05:37,542137.0,30.117327361463524
2024-10-23 23:15:37,542737.0,30.19553869279017
2024-10-23 23:25:37,543337.0,30.138750024116813
2024-10-23 23:35:37,543937.0,30.184461355443464
2024-10-23 23:45:37,544537.0,30.21267268677011
2024-10-23 23:55:37,545137.0,30.222134018096753
2024-10-24 00:05:37,545737.0,30.2428453494234
2024-10-24 00:15:37,546337.0,30.19418168075005
2024-10-24 00:25:37,546937.0,30.230518012076693
2024-10-24 00:35:37,547537.0,30.210604343403336
2024-10-24 00:45:37,548137.0,30.213815674729986
2024-10-24 00:55:37,548737.0,30.242652006056627
2024-10-24 01:05:37,549337.0,30.214613337383273
2024-10-24 01:15:37,549937.0,30.22657466870992
2024-10-24 01:25:37,550537.0,30.239161000036567
2024-10-24 01:35:37,551137.0,30.24674733136321
2024-10-24 01:45:37,551737.0,30.268083662689858
2024-10-24 01:55:37,552337.0,30.237544994016503
2024-10-24 02:05:37,552937.0,30.332631325343147
2024-10-24 02:15:37,553537.0,30.216467656669792
2024-10-24 02:25:37,554137.0,30.25405398799644
2024-10-24 02:35:37,554737.0,30.28101531932308
2024-10-24 02:45:37,555337.0,30.246726650649737
2024-10-24 02:55:37,555937.0,30.254312981976376
2024-10-24 03:05:37,556537.0,30.26939931330303
2024-10-24 03:15:37,557137.0,30.23573564462967
2024-10-24 03:25:37,557737.0,30.250821975956317
2024-10-24 03:35:37,558337.0,30.215908307282955
2024-10-24 03:45:37,558937.0,30.229744638609606
2024-10-24 03:55:37,559537.0,30.249830969936255
2024-10-24 04:05:37,560137.0,30.1855423012629
2024-10-24 04:15:37,560737.0,30.175628632589543
2024-10-24 04:25:37,561337.0,30.205089963916194
2024-10-24 04:35:37,561937.0,30.209551295242832
2024-10-24 04:45:37,562537.0,30.194637626569477
2024-10-24 04:55:37,563137.0,30.332223957896126
2024-10-24 05:05:37,563737.0,30.117310289222768
2024-10-24 05:15:37,564337.0,30.343021620549415
2024-10-24 05:25:37,564937.0,30.241232951876064
2024-10-24 05:35:36,565536.0,30.111319139317164
2024-10-24 05:45:36,566136.0,30.234530470643815
2024-10-24 05:55:36,566736.0,30.11836680197046
2024-10-24 06:05:36,567336.0,30.187203133297107
2024-10-24 06:15:36,567936.0,30.12541446462375
2024-10-24 06:25:36,568536.0,30.18737579595039
2024-10-24 06:35:36,569136.0,30.11121212727704
2024-10-24 06:45:36,569736.0,30.09254845860368
2024-10-24 06:55:36,570336.0,30.142634789930327
2024-10-24 07:05:36,570936.0,30.08834612125697
2024-10-24 07:15:36,571536.0,30.21093245258362
2024-10-24 07:25:36,572136.0,30.084143783910267
2024-10-24 07:35:36,572736.0,30.089230115236912
2024-10-24 07:45:36,573336.0,30.143691446563555
2024-10-24 07:55:36,573936.0,30.152527777890203
2024-10-24 08:05:36,574536.0,30.19948910921685
2024-10-24 08:15:36,575136.0,30.1339504405435
2024-10-24 08:25:36,575736.0,30.144661771870144
2024-10-24 08:35:36,576336.0,30.212873103196788
2024-10-24 08:45:36,576936.0,30.157334434523428
2024-10-24 08:55:36,577536.0,30.105545765850074
2024-10-24 09:05:36,578136.0,30.12313209717673
2024-10-24 09:15:36,578736.0,30.144468428503373
2024-10-24 09:25:36,579336.0,30.21392975983001
2024-10-24 09:35:36,579936.0,30.235891091156656
2024-10-24 09:45:36,580536.0,30.23972742248331
2024-10-24 09:55:36,581136.0,30.231688753809955
2024-10-24 10:05:36,581736.0,30.133025085136598
2024-10-24 10:15:36,582336.0,30.20186141646324
2024-10-24 10:25:36,582936.0,30.18444774778989
2024-10-24 10:35:36,583536.0,30.187659079116536
2024-10-24 10:45:36,584136.0,30.202120410443182
2024-10-24 10:55:36,584736.0,30.136581741769827
2024-10-24 11:05:36,585336.0,30.15229307309647
2024-10-24 11:15:36,585936.0,30.18737940442312
2024-10-24 11:25:36,586536.0,30.266215735749764
2024-10-24 11:35:36,587136.0,30.26880206707641
2024-10-24 11:45:36,587736.0,30.242638398403052
2024-10-24 11:55:36,588336.0,30.2220997297297
2024-10-24 12:05:36,588936.0,30.187186061056344
2024-10-24 12:15:36,589536.0,30.219772392382986
2024-10-24 12:25:36,590136.0,30.206733723709632
2024-10-24 12:35:36,590736.0,30.246820055036284
2024-10-24 12:45:36,591336.0,30.181906386362932
2024-10-24 12:55:36,591936.0,30.114492717689576
2024-10-24 13:05:36,592536.0,30.158329049016217
2024-10-24 13:15:36,593136.0,30.27279038034286
2024-10-24 13:25:36,593736.0,30.318501711669505
2024-10-24 13:35:36,594336.0,30.201713042996154
2024-10-24 13:45:36,594936.0,30.2517993743228
2024-10-24 13:55:36,595536.0,30.199385705649444
2024-10-24 14:05:36,596136.0,30.201972036976088
2024-10-24 14:15:36,596736.0,30.31830836830274
2024-10-24 14:25:36,597336.0,30.348394699629385
2024-10-24 14:35:36,597936.0,30.21660603095603
2024-10-24 14:45:36,598536.0,30.191067362282674
2024-10-24 14:55:36,599136.0,30.312403693609316
2024-10-24 15:05:36,599736.0,30.39436502493597
2024-10-24 15:15:36,600336.0,30.320076356262614
2024-10-24 15:25:36,600936.0,30.353912687589265
2024-10-24 15:35:36,601536.0,30.280249018915896
2024-10-24 15:45:36,602136.0,30.25158535024255
2024-10-24 15:55:36,602736.0,30.163546681569194
2024-10-24 16:05:36,603336.0,30.19675801289584
2024-10-24 16:15:36,603936.0,30.389969344222486
2024-10-24 16:25:36,604536.0,30.295055675549133
2024-10-24 16:35:36,605136.0,30.333892006875782
2024-10-24 16:45:36,605736.0,30.307728338202423
2024-10-24 16:55:36,606336.0,30.42343966952907
2024-10-24 17:05:36,606936.0,30.327901000855714
2024-10-24 17:15:36,607536.0,30.304862332182367
2024-10-24 17:25:36,608136.0,30.36307366350901
2024-10-24 17:35:36,608736.0,30.442534994835654
2024-10-24 17:45:36,609336.0,30.460121326162295
2024-10-24 17:55:36,609936.0,30.42458265748894
2024-10-24 18:05:36,610536.0,30.357793988815587
2024-10-24 18:15:36,611136.0,30.28100532014223
2024-10-24 18:25:36,611736.0,30.24796665146888
2024-10-24 18:35:36,612336.0,30.265552982795523
2024-10-24 18:45:36,612936.0,30.210639314122172
2024-10-24 18:55:36,613536.0,30.322600645448812
2024-10-24 19:05:36,614136.0,30.37956197677546
2024-10-24 19:15:36,614736.0,30.42152330810211
2024-10-24 19:25:36,615336.0,30.417234639428756
2024-10-24 19:35:36,615936.0,30.326070970755396
2024-10-24 19:45:36,616536.0,30.253032302082048
2024-10-24 19:55:36,617136.0,30.50686863340869
2024-10-24 20:05:36,617736.0,30.397579964735332
2024-10-24 20:15:36,618336.0,30.33204129606198
2024-10-24 20:25:36,618936.0,30.22962762738863
2024-10-24 20:35:36,619536.0,30.34408895871527
2024-10-24 20:45:36,620136.0,30.332925290041914
2024-10-24 20:55:36,620736.0,30.351761621368563
2024-10-24 21:05:36,621336.0,30.37372295269521
2024-10-24 21:15:36,621936.0,30.428184284021857
2024-10-24 21:25:36,622536.0,30.373895615348502
2024-10-24 21:35:36,623136.0,30.402106946675143
2024-10-24 21:45:36,623736.0,30.444068278001794
2024-10-24 21:55:36,624336.0,30.487904609328446
2024-10-24 22:05:36,624936.0,30.437990940655087
2024-10-24 22:15:36,625536.0,30.38307727198173
2024-10-24 22:25:36,626136.0,30.463163603308377
2024-10-24 22:35:36,626736.0,30.40262493463502
2024-10-24 22:45:36,627336.0,30.39646126596167
2024-10-24 22:55:36,627936.0,30.492797597288316
2024-10-24 23:05:36,628536.0,30.537883928614953
2024-10-24 23:15:36,629136.0,30.44234525994161
2024-10-24 23:25:36,629736.0,30.443681591268245
2024-10-24 23:35:36,630336.0,30.532517922594895
2024-10-24 23:45:36,630936.0,30.42822925392154
2024-10-24 23:55:36,631536.0,30.486440585248186
2024-10-25 00:05:36,632136.0,30.599651916574835
2024-10-25 00:15:36,632736.0,30.56786324790148
2024-10-25 00:25:36,633336.0,30.469199579228125
2024-10-25 00:35:36,633936.0,30.461785910554774
2024-10-25 00:45:36,634536.0,30.53749724188141
2024-10-25 00:55:36,635136.0,30.53008357320806
2024-10-25 01:05:36,635736.0,30.535794904534704
2024-10-25 01:15:36,636336.0,30.53463123586135
2024-10-25 01:25:36,636936.0,30.542842567188003
2024-10-25 01:35:36,637536.0,30.45167889851464
2024-10-25 01:45:36,638136.0,30.50739022984129
2024-10-25 01:55:36,638736.0,30.66497656116793
2024-10-25 02:05:36,639336.0,30.54443789249458
2024-10-25 02:15:36,639936.0,30.54202422382123
2024-10-25 02:25:36,640536.0,30.673360555147877
2024-10-25 02:35:36,641136.0,30.56719688647452
2024-10-25 02:45:36,641736.0,30.506033217801168
2024-10-25 02:55:36,642336.0,30.578619549127815
2024-10-25 03:05:36,642936.0,30.60558088045446
2024-10-25 03:15:36,643536.0,30.531292211781107
2024-10-25 03:25:36,644136.0,30.600753543107746
2024-10-25 03:35:36,644736.0,30.562714874434395
2024-10-25 03:45:36,645336.0,30.518426205761035
2024-10-25 03:55:36,645936.0,30.514762537087687
2024-10-25 04:05:36,646536.0,30.557348868414334
2024-10-25 04:15:36,647136.0,30.53493519974098
2024-10-25 04:25:36,647736.0,30.62564653106762
2024-10-25 04:35:36,648336.0,30.526982862394274
2024-10-25 04:45:36,648936.0,30.60019419372092
2024-10-25 04:55:36,649536.0,30.599655525047556
2024-10-25 05:05:36,650136.0,30.5403668563742
2024-10-25 05:15:35,650735.0,30.496078043815306
2024-10-25 05:25:35,651335.0,30.54303937514195
2024-10-25 05:35:35,651935.0,30.581250706468605
2024-10-25 05:45:35,652535.0,30.50196203779524
2024-10-25 05:55:35,653135.0,30.50142336912189
2024-10-25 06:05:35,653735.0,30.596509700448532
2024-10-25 06:15:35,654335.0,30.66472103177518
2024-10-25 06:25:35,654935.0,30.623557363101824
2024-10-25 06:35:35,655535.0,30.60051869442847
2024-10-25 06:45:35,656135.0,30.673105025755117
2024-10-25 06:55:35,656735.0,30.59694135708176
2024-10-25 07:05:35,657335.0,30.647652688408403
2024-10-25 07:15:35,657935.0,30.69461401973505
2024-10-25 07:25:35,658535.0,30.689075351061703
2024-10-25 07:35:35,659135.0,30.637286682388346
2024-10-25 07:45:35,659735.0,30.66799801371499
2024-10-25 07:55:35,660335.0,30.652459345041635
2024-10-25 08:05:35,660935.0,30.678795676368285
2024-10-25 08:15:35,661535.0,30.640757007694926
2024-10-25 08:25:35,662135.0,30.55896833902157
2024-10-25 08:35:35,662735.0,30.544679670348216
2024-10-25 08:45:35,663335.0,30.64914100167486
2024-10-25 08:55:35,663935.0,30.682352333001504
2024-10-25 09:05:35,664535.0,30.71181366432815
2024-10-25 09:15:35,665135.0,30.662524995654802
2024-10-25 09:25:35,665735.0,30.620111326981444
2024-10-25 09:35:35,666335.0,30.662072658308087
2024-10-25 09:45:35,666935.0,30.64215898963474
2024-10-25 09:55:35,667535.0,30.572245320961382
2024-10-25 10:05:35,668135.0,30.59920665228803
2024-10-25 10:15:35,668735.0,30.666167983614677
2024-10-25 10:25:35,669335.0,30.671254314941322
2024-10-25 10:35:35,669935.0,30.681965646267965
2024-10-25 10:45:35,670535.0,30.68580197759461
2024-10-25 10:55:35,671135.0,30.69463830892126
2024-10-25 11:05:35,671735.0,30.677849640247906
2024-10-25 11:15:35,672335.0,30.587310971574553
2024-10-25 11:25:35,672935.0,30.614897302901195
2024-10-25 11:35:35,673535.0,30.642483634227837
2024-10-25 11:45:35,674135.0,30.690069965554486
2024-10-25 11:55:35,674735.0,30.684531296881133
2024-10-25 12:05:35,675335.0,30.63961762820778
2024-10-25 12:15:35,675935.0,30.684703959534417
2024-10-25 12:25:35,676535.0,30.582915290861067
2024-10-25 12:35:35,677135.0,30.61862662218771
2024-10-25 12:45:35,677735.0,30.64558795351436
2024-10-25 12:55:35,678335.0,30.668174284841008
2024-10-25 13:05:35,678935.0,30.667010616167648
2024-10-25 13:15:35,679535.0,30.699596947494296
2024-10-25 13:25:35,680135.0,30.667183278820943
2024-10-25 13:35:35,680735.0,30.644144610147592
2024-10-25 13:45:35,681335.0,30.579855941474236
2024-10-25 13:55:35,681935.0,30.64806727280088
2024-10-25 14:05:35,682535.0,30.619403604127523
2024-10-25 14:15:35,683135.0,30.62511493545417
2024-10-25 14:25:35,683735.0,30.728951266780825
2024-10-25 14:35:35,684335.0,30.718412598107463
2024-10-25 14:45:35,684935.0,30.667248929434106
2024-10-25 14:55:35,685535.0,30.721085260760756
2024-10-25 15:05:35,686135.0,30.681171592087406
2024-10-25 15:15:35,686735.0,30.690632923414043
2024-10-25 15:25:35,687335.0,30.68134425474069
2024-10-25 15:35:35,687935.0,30.712680586067332
2024-10-25 15:45:35,688535.0,30.727766917393982
2024-10-25 15:55:35,689135.0,30.696603248720624
2024-10-25 16:05:35,689735.0,30.644814580047274
2024-10-25 16:15:35,690335.0,30.716150911373923
2024-10-25 16:25:35,690935.0,30.699362242700566
2024-10-25 16:35:35,691535.0,30.68069857402721
2024-10-25 16:45:35,692135.0,30.662034905353863
2024-10-25 16:55:35,692735.0,30.6908712366805
2024-10-25 17:05:35,693335.0,30.689082568007144
2024-10-25 17:15:35,693935.0,30.73041889933379
2024-10-25 17:25:35,694535.0,30.654880230660442
2024-10-25 17:35:35,695135.0,30.736841561987085
2024-10-25 17:45:35,695735.0,30.67067789331373
2024-10-25 17:55:35,696335.0,30.750139224640378
2024-10-25 18:05:35,696935.0,30.777100555967028
2024-10-25 18:15:35,697535.0,30.773436887293673
2024-10-25 18:25:35,698135.0,30.74289821862031
2024-10-25 18:35:35,698735.0,30.72860954994696
2024-10-25 18:45:35,699335.0,30.75807088127361
2024-10-25 18:55:35,699935.0,30.76440721260025
2024-10-25 19:05:35,700535.0,30.670118543926893
2024-10-25 19:15:35,701135.0,30.72707987525354
2024-10-25 19:25:35,701735.0,30.744041206580196
2024-10-25 19:35:35,702335.0,30.784752537906837
2024-10-25 19:45:35,702935.0,30.75483886923348
2024-10-25 19:55:35,703535.0,30.826175200560122
2024-10-25 20:05:35,704135.0,30.86751153188677
2024-10-25 20:15:35,704735.0,30.81134786321342
2024-10-25 20:25:35,705335.0,30.732059194540064
2024-10-25 20:35:35,705935.0,30.735270525866706
2024-10-25 20:45:35,706535.0,30.731606857193356
2024-10-25 20:55:35,707135.0,30.795443188519997
2024-10-25 21:05:35,707735.0,30.884279519846647
2024-10-25 21:15:35,708335.0,30.87374085117329
2024-10-25 21:25:35,708935.0,30.82945218249994
2024-10-25 21:35:35,709535.0,30.81703851382658
2024-10-25 21:45:35,710135.0,30.830874845153225
2024-10-25 21:55:35,710735.0,30.875961176479876
2024-10-25 22:05:35,711335.0,30.957922507806522
2024-10-25 22:15:35,711935.0,30.982383839133167
2024-10-25 22:25:35,712535.0,30.90747017045981
2024-10-25 22:35:35,713135.0,30.95130650178646
2024-10-25 22:45:35,713735.0,30.9626428331131
2024-10-25 22:55:35,714335.0,30.96835416443975
2024-10-25 23:05:35,714935.0,30.919065495766393
2024-10-25 23:15:35,715535.0,30.929151827093044
2024-10-25 23:25:35,716135.0,30.93236315841969
2024-10-25 23:35:35,716735.0,30.956824489746328
2024-10-25 23:45:35,717335.0,30.95878582107298
2024-10-25 23:55:35,717935.0,30.941372152399623
2024-10-26 00:05:35,718535.0,30.95583348372627
2024-10-26 00:15:35,719135.0,30.93654481505291
2024-10-26 00:25:35,719735.0,31.00038114637956
2024-10-26 00:35:35,720335.0,30.93046747770621
2024-10-26 00:45:35,720935.0,30.931178809032847
2024-10-26 00:55:35,721535.0,30.941265140359494
2024-10-26 01:05:35,722135.0,30.965726471686143
2024-10-26 01:15:35,722735.0,31.014562803012787
2024-10-26 01:25:35,723335.0,30.947774134339436
2024-10-26 01:35:35,723935.0,30.880360465666076
2024-10-26 01:45:35,724535.0,30.924821796992724
2024-10-26 01:55:35,725135.0,30.972408128319366
2024-10-26 02:05:35,725735.0,30.932494459646012
2024-10-26 02:15:35,726335.0,31.05570579097266
2024-10-26 02:25:35,726935.0,31.013917122299308
2024-10-26 02:35:35,727535.0,31.027753453625955
2024-10-26 02:45:35,728135.0,31.0303397849526
2024-10-26 02:55:35,728735.0,31.04605111627924
2024-10-26 03:05:35,729335.0,31.020512447605892
2024-10-26 03:15:35,729935.0,31.086848778932534
2024-10-26 03:25:35,730535.0,31.068185110259183
2024-10-26 03:35:35,731135.0,31.108896441585827
2024-10-26 03:45:35,731735.0,31.117732772912472
2024-10-26 03:55:35,732335.0,31.110319104239117
2024-10-26 04:05:35,732935.0,31.115405435565762
2024-10-26 04:15:35,733535.0,31.111116766892405
2024-10-26 04:25:35,734135.0,31.113703098219048
2024-10-26 04:35:35,734735.0,31.118164429545697
2024-10-26 04:45:35,735335.0,31.085750760872347
2024-10-26 04:55:35,735935.0,31.062087092198986
2024-10-26 05:05:35,736535.0,31.058423423525632
2024-10-26 05:15:35,737135.0,31.076009754852286
2024-10-26 05:25:35,737735.0,31.078596086178933
2024-10-26 05:35:35,738335.0,31.069932417505576
2024-10-26 05:45:35,738935.0,31.126268748832217
2024-10-26 05:55:35,739535.0,31.106980080158866
2024-10-26 06:05:35,740135.0,31.08644141148551
2024-10-26 06:15:35,740735.0,30.994652742812157
2024-10-26 06:25:35,741335.0,30.9928640741388
2024-10-26 06:35:35,741935.0,31.06482540546545
2024-10-26 06:45:35,742535.0,31.006786736792094
2024-10-26 06:55:35,743135.0,31.05812306811874
2024-10-26 07:05:35,743735.0,31.029459399445386
2024-10-26 07:15:35,744335.0,31.026420730772028
2024-10-26 07:25:35,744935.0,31.00775706209868
2024-10-26 07:35:35,745535.0,31.04471839342532
2024-10-26 07:45:35,746135.0,31.02230472475196
2024-10-26 07:55:35,746735.0,31.04051605607861
2024-10-26 08:05:35,747335.0,31.024352387405262
2024-10-26 08:15:35,747935.0,31.0319387187319
2024-10-26 08:25:35,748535.0,31.10577505005855
2024-10-26 08:35:35,749135.0,31.102111381385196
2024-10-26 08:45:34,749734.0,31.090947568826298
2024-10-26 08:55:34,750334.0,31.179783900152945
2024-10-26 09:05:34,750934.0,31.03362023147959
2024-10-26 09:15:34,751534.0,31.070581562806236
2024-10-26 09:25:34,752134.0,31.02941789413288
2024-10-26 09:35:34,752734.0,31.095754225459526
2024-10-26 09:45:34,753334.0,31.03834055678617
2024-10-26 09:55:34,753934.0,30.99717688811282
2024-10-26 10:05:34,754534.0,31.017263219439467
2024-10-26 10:15:34,755134.0,31.052349550766102
2024-10-26 10:25:34,755734.0,31.039310882092753
2024-10-26 10:35:34,756334.0,31.064397213419408
2024-10-26 10:45:34,756934.0,31.020108544746044
2024-10-26 10:55:34,757534.0,31.02144487607269
2024-10-26 11:05:34,758134.0,31.084031207399338
2024-10-26 11:15:34,758734.0,31.092867538725983
2024-10-26 11:25:34,759334.0,31.07670387005263
2024-10-26 11:35:34,759934.0,31.09241520137927
2024-10-26 11:45:34,760534.0,31.070626532705916
