Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-10 16:35:05	1045	2509	5	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		99.9236	46.1605	0.0424937	0	0.425262	0.440801	15.364	1		0	12.0705	36.9983	0	0	0	
2024-06-10 16:29:12	1003	2510	9	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		99.9221	46.2297	0.104919	0	1.05001	0.00692642	16.4935	2		0	12.0705	37.3882	0	0	0	
2024-06-10 16:28:30	999	2511	9	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		99.9242	46.2639	0.271307	0	2.71513	0.0525735	21.3246	2		0	12.0616	37.5181	0	0	0	
2024-06-10 16:25:30	976	2512	1	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		99.9316	46.0714	0.204818	0	2.04958	0.976903	16.0973	1		0	12.0705	38.1678	0	0	0	
2024-06-10 16:33:50	1035	2513	9	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		99.9206	46.0163	0.28423	0	2.84456	0.0875502	17.8729	2		0	12.0705	36.7384	0	0	0	
2024-06-10 16:41:14	1084	2514	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		99.9206	46.0927	0.348248	0	3.48525	0.289489	16.4238	2		0	12.0616	36.9983	0	0	0	
2024-06-10 16:27:44	993	2515	5	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		99.923	45.358	0.0647891	0	0.64839	0.211368	14.2588	1		0	12.0705	37.6481	0	0	0	
2024-06-10 16:27:29	991	2516	5	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		99.9266	45.3917	0.104217	0	1.04293	0.0736497	14.7441	1		0	12.0705	37.6481	0	0	0	
2024-06-10 16:25:20	975	2517	1	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		99.9309	45.9866	0.578451	0	5.78851	0.0481085	18.1851	2		0	12.0705	38.2978	0	0	0	
2024-06-10 16:23:35	963	2518	5	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		99.9324	45.5168	0.0503353	0	0.503694	0.0961523	15.0328	2		0	12.0793	39.0775	0	0	0	
2024-06-10 16:31:59	1022	2519	9	0	0	7	29	0	0	0	29	0	0	5.75	29	0	0	0	29	0	0	1.082		99.9239	45.5673	0.239647	0	2.3983	0.571097	18.8362	2		0	12.0705	36.9983	0	0	0	
2024-06-10 16:32:56	1028	2520	9	0	0	7	29	0	0	0	29	0	0	4.5	29	0	0	0	29	0	0	2.165		99.9234	45.7104	0.0964538	0	0.965277	0.125053	15.1625	1		0	12.0705	36.9983	0	0	0	
2024-06-10 16:22:35	955	2521	1	0	0	1	5	0	0	0	5	0	0	5.25	5	0	0	0	5	0	0	3.68		99.9376	45.7423	0.064986	0	0.650266	0.266624	17.3644	1		0	12.0705	39.5972	0	0	0	
2024-06-10 16:22:28	954	2522	9	0	0	1	5	0	0	0	5	0	0	4	5	0	0	0	5	0	0	2.598		99.9357	45.7463	0.0805823	0	0.806342	0.0714388	15.1992	1		0	12.0705	39.7272	0	0	0	
2024-06-10 16:39:25	1072	2523	1	0	0	4.75	20	0	0	0	20	0	0	3	20	0	0	0	20	0	0	1.515		99.9236	46.0006	0.132959	0	1.33061	0.217864	14.6308	2		0	12.0705	36.9983	0	0	0	
2024-06-10 16:30:22	1011	2524	1	0	0	6	25	0	0	0	25	0	0	3	25	0	0	0	25	0	0	2.598		99.9273	45.7317	0.0762882	0	0.763437	0.0603067	14.3905	2		0.0088623	12.0705	37.2582	0	0	0	
2024-06-10 16:23:35	963	2525	1	0	0	2	9	0	0	0	9	0	0	2.25	9	0	0	0	9	0	0	0.216		99.9324	45.5168	0.967765	0	9.6842	0.110563	15.2119	2		0	12.0793	39.0775	0	0	0	
2024-06-10 16:33:25	1032	2526	1	0	0	7	29	0	0	0	29	0	0	0.5	29	0	0	0	29	0	0	5.628		99.9226	45.6649	0.0419619	0	0.419944	0.0974254	17.1508	1		0	12.0705	36.7384	0	0	0	
2024-06-10 16:21:06	945	2527	1	0	0	0	1	0	0	0	1	0	0	3.5	1	0	0	0	1	0	0	3.031		99.9407	46.4177	0.0810671	0	0.811152	0.232582	17.8382	2		0	12.0793	40.7668	0	0	0	
2024-06-10 16:41:07	1083	2528	1	0	0	1.75	8	0	0	0	8	0	0	0	8	0	0	0	8	0	0	1.515		99.9221	46.1381	0.130921	0	1.31023	0.953591	14.4067	1		0	12.0705	36.9983	0	0	0	
2024-06-10 16:30:53	1014	2529	5	0	0	6	25	0	0	0	25	0	0	7	25	0	0	0	25	0	0	0.866		99.924	45.7061	0.300805	0	3.01033	0.00621259	18.9145	2		0	12.0705	36.9983	0	0	0	
