Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-23 14:56:26	623	1385	5	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		99.9547	40.059	0.0416286	0	0.416474	0.193493	15.0465	1		0	12.0439	39.7272	0	0	0	
2024-06-23 14:50:23	581	1386	9	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		99.9558	40.137	0.089056	0	0.890954	0.139039	13.9951	1		0	12.0439	40.117	0	0	0	
2024-06-23 14:50:49	584	1387	9	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		99.9552	40.1245	0.187149	0	1.87232	0.110317	14.7052	1		0	12.0439	39.9871	0	0	0	
2024-06-23 14:46:37	555	1388	1	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		99.9612	40.5343	0.170509	0	1.70575	0.211267	13.3969	1		0	12.0439	40.8967	0	0	0	
2024-06-23 14:55:52	619	1389	5	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		99.9523	40.1116	0.237676	0	2.37789	0.00755291	14.9407	1		0	12.0439	39.7272	0	0	0	
2024-06-23 15:02:15	664	1390	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		99.9484	40.3506	0.290844	0	2.90994	0.22128	13.7128	1		0	12.0439	39.8571	0	0	0	
2024-06-23 14:48:29	568	1391	5	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		99.9582	39.8105	0.0653885	0	0.654158	0.114177	14.3857	1		0.0088623	12.0439	40.3769	0	0	0	
2024-06-23 14:49:01	572	1392	9	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		99.957	39.8928	0.100137	0	1.0018	0.200167	14.1626	1		0	12.0439	40.247	0	0	0	
2024-06-23 14:47:38	562	1393	1	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		99.9557	40.3601	0.437264	0	4.37458	0.131894	13.7431	1		0	12.0439	40.6368	0	0	0	
2024-06-23 14:45:14	545	1394	5	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		99.9686	39.5956	0.0529161	0	0.529327	0.359607	15.7978	1		0	12.0439	41.4165	0	0	0	
2024-06-23 14:54:19	608	1395	9	0	0	7	29	0	0	0	29	0	0	5.75	29	0	0	0	29	0	0	1.082		99.9569	39.9815	0.188116	0	1.88197	0.0742548	14.781	1		0	12.0439	39.7272	0	0	0	
2024-06-23 14:53:44	604	1396	9	0	0	7	29	0	0	0	29	0	0	4.5	29	0	0	0	29	0	0	2.165		99.953	40.0334	0.0899926	0	0.900349	0.145639	14.1427	1		0	12.0439	39.7272	0	0	0	
2024-06-23 14:43:41	534	1397	9	0	0	1	5	0	0	0	5	0	0	5.25	5	0	0	0	5	0	0	3.68		99.966	39.1981	0.0603057	0	0.603262	0.293468	16.1092	1		0	12.0439	42.1962	0	0	0	
2024-06-23 14:43:02	530	1398	9	0	0	1	5	0	0	0	5	0	0	4	5	0	0	0	5	0	0	2.598		99.9662	39.3696	0.0727681	0	0.727926	0.302776	13.7211	1		0.0088623	12.0439	42.7159	0	0	0	
2024-06-23 15:00:35	652	1399	1	0	0	4.75	20	0	0	0	20	0	0	3	20	0	0	0	20	0	0	1.515		99.9508	40.2918	0.122919	0	1.22979	0.0573678	13.5223	1		0	12.0439	39.8571	0	0	0	
2024-06-23 14:52:57	599	1400	5	0	0	6	25	0	0	0	25	0	0	3	25	0	0	0	25	0	0	2.598		99.9545	40.0324	0.076014	0	0.760486	0.169149	14.3348	1		0	12.0439	39.8571	0	0	0	
2024-06-23 14:45:47	549	1401	1	0	0	2	9	0	0	0	9	0	0	2.25	9	0	0	0	9	0	0	0.216		99.9666	39.7559	0.690651	0	6.90881	0.127045	10.8523	1		0.0088623	12.0439	41.2865	0	0	0	
2024-06-23 14:53:26	602	1402	1	0	0	7	29	0	0	0	29	0	0	0.5	29	0	0	0	29	0	0	5.628		99.9496	39.9936	0.0432596	0	0.432814	0.181336	17.6764	1		0.0088623	12.0439	39.8571	0	0	0	
2024-06-23 14:41:23	519	1403	1	0	0	0	1	0	0	0	1	0	0	3.5	1	0	0	0	1	0	0	3.031		99.9717	39.4323	0.0678591	0	0.678783	0.644307	14.9272	1		0.0088623	12.0439	44.2753	0	0	0	
2024-06-23 15:02:06	663	1404	1	0	0	1.75	8	0	0	0	8	0	0	0	8	0	0	0	8	0	0	1.515		99.953	40.4334	0.118344	0	1.18399	0.169459	13.0187	1		0	12.0439	39.8571	0	0	0	
2024-06-23 14:52:40	597	1405	5	0	0	6	25	0	0	0	25	0	0	7	25	0	0	0	25	0	0	0.866		99.9579	40.0845	0.243109	0	2.43212	0.0600941	15.2814	1		0	12.0439	39.8571	0	0	0	
2024-06-23 15:01:16	657	1406	1	0	0	6.5	27	0	0	0	27	0	0	1.25	27	0	0	0	27	0	0	4.546		99.9584	40.522	0.0525639	0	0.525858	0.520442	17.3463	1		0	12.0439	39.8571	0	0	0	
2024-06-23 14:56:26	623	1407	1	0	0	7.75	32	0	0	0	32	0	0	1.25	32	0	0	0	32	0	0	5.628		99.9547	40.059	0.0391456	0	0.391633	0.263151	15.9946	1		0	12.0439	39.7272	0	0	0	
