Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-21 09:05:49	438	671	1	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		99.9656	35.1458	0.041727	0	0.417414	0.0686054	15.0805	1		0.0088623	12.0439	40.8967	0	0	0	
2024-06-21 09:00:15	400	672	9	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		99.969	35.2221	0.089227	0	0.892546	0.404912	14.0201	1		0	12.0439	41.2865	0	0	0	
2024-06-21 09:00:06	399	673	9	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		99.9656	35.2165	0.190956	0	1.91022	0.0228627	15.0028	1		0.0088623	12.0439	41.2865	0	0	0	
2024-06-21 08:56:37	375	674	1	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		99.9751	35.6496	0.172589	0	1.72632	0.095958	13.5585	1		0.0088623	12.0439	42.1962	0	0	0	
2024-06-21 09:05:15	434	675	5	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		99.9572	35.172	0.241998	0	2.42102	0.0120869	15.2117	1		0	12.0439	40.8967	0	0	0	
2024-06-21 09:11:52	480	676	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		99.9634	35.1681	0.29753	0	2.97639	0.0572176	14.0259	1		0	12.0439	40.8967	0	0	0	
2024-06-21 08:57:55	384	677	5	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		99.9661	34.7617	0.0654278	0	0.6545	0.0767482	14.3932	1		0	12.0439	41.6764	0	0	0	
2024-06-21 08:57:29	381	678	9	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		99.9692	34.8511	0.101586	0	1.01617	0.0517601	14.3658	1		0.0088623	12.0439	41.8063	0	0	0	
2024-06-21 08:55:56	370	679	1	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		99.973	35.5957	0.446445	0	4.46566	0.140843	14.0293	1		0	12.0439	42.1962	0	0	0	
2024-06-21 08:54:13	358	680	5	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		99.9776	34.9533	0.0532457	0	0.532577	0.231386	15.8948	1		0	12.0439	42.8459	0	0	0	
2024-06-21 09:03:40	423	681	5	0	0	7	29	0	0	0	29	0	0	5.75	29	0	0	0	29	0	0	1.082		99.9627	35.0469	0.191801	0	1.91872	0.12908	15.0696	1		0	12.0439	41.0267	0	0	0	
2024-06-21 09:03:13	420	682	5	0	0	7	29	0	0	0	29	0	0	4.5	29	0	0	0	29	0	0	2.165		99.9657	35.0791	0.0908047	0	0.908358	0.116198	14.2685	1		0	12.0439	41.0267	0	0	0	
2024-06-21 08:52:46	348	683	5	0	0	1	5	0	0	0	5	0	0	5.25	5	0	0	0	5	0	0	3.68		99.9809	34.4824	0.0595761	0	0.595875	0.305161	15.912	2		0.0088623	12.0439	43.7555	0	0	0	
2024-06-21 08:52:14	345	684	9	0	0	1	5	0	0	0	5	0	0	4	5	0	0	0	5	0	0	2.598		99.984	34.6261	0.0728713	0	0.728829	0.192266	13.7381	2		0.0088623	12.0439	44.1454	0	0	0	
2024-06-21 09:10:07	468	685	1	0	0	4.75	20	0	0	0	20	0	0	3	20	0	0	0	20	0	0	1.515		99.9579	35.0223	0.124509	0	1.24561	0.0229941	13.6962	1		0	12.0439	40.8967	0	0	0	
2024-06-21 09:02:37	416	686	5	0	0	6	25	0	0	0	25	0	0	3	25	0	0	0	25	0	0	2.598		99.9654	35.0397	0.0764009	0	0.764273	0.178169	14.4062	1		0	12.0439	41.0267	0	0	0	
2024-06-21 08:55:22	366	687	1	0	0	2	9	0	0	0	9	0	0	2.25	9	0	0	0	9	0	0	0.216		99.9748	35.0027	0.690171	0	6.90345	0.174405	10.8439	1		0.0088623	12.0439	42.3261	0	0	0	
2024-06-21 09:04:15	427	688	1	0	0	7	29	0	0	0	29	0	0	0.5	29	0	0	0	29	0	0	5.628		99.9618	35.003	0.0434673	0	0.434839	0.193685	17.7591	1		0	12.0439	41.0267	0	0	0	
2024-06-21 08:51:40	341	689	1	0	0	0	1	0	0	0	1	0	0	3.5	1	0	0	0	1	0	0	3.031		99.9898	34.906	0.0676593	0	0.676662	0.53374	14.8806	1		0	12.0439	44.6651	0	0	0	
2024-06-21 09:11:42	479	690	1	0	0	1.75	8	0	0	0	8	0	0	0	8	0	0	0	8	0	0	1.515		99.9642	35.112	0.120305	0	1.20348	0.239292	13.2329	1		0	12.0439	41.0267	0	0	0	
2024-06-21 09:01:53	411	691	9	0	0	6	25	0	0	0	25	0	0	7	25	0	0	0	25	0	0	0.866		99.9671	35.0993	0.248348	0	2.48429	0.0764523	15.6093	1		0	12.0439	41.1566	0	0	0	
2024-06-21 09:10:53	473	692	1	0	0	6.5	27	0	0	0	27	0	0	1.25	27	0	0	0	27	0	0	4.546		99.9614	35.0322	0.0526557	0	0.52676	0.252816	17.3761	1		0	12.0439	40.8967	0	0	0	
2024-06-21 09:06:06	440	693	1	0	0	7.75	32	0	0	0	32	0	0	1.25	32	0	0	0	32	0	0	5.628		99.9583	35.1419	0.0390348	0	0.390511	0.488223	15.9487	1		0	12.0439	40.8967	0	0	0	
2024-06-21 08:59:49	397	694	9	0	0	5	21	0	0	0	21	0	0	5.5	21	0	0	0	21	0	0	0.433		99.9702	35.2754	0.463981	0	4.64119	0.228205	14.5807	1		0	12.0439	41.1566	0	0	0	
2024-06-21 08:59:31	395	695	5	0	0	5	21	0	0	0	21	0	0	4.25	21	0	0	0	21	0	0	0.649		99.9641	35.3167	0.317806	0	3.17921	0.192791	14.9817	1		0.0088623	12.0439	41.4165	0	0	0	
2024-06-21 08:56:56	377	696	1	0	0	3	13	0	0	0	13	0	0	1	13	0	0	0	13	0	0	1.732		99.9718	35.4787	0.1046	0	1.0463	0.231258	13.1482	1		0.0088623	12.0439	41.8063	0	0	0	
2024-06-21 08:53:55	356	697	5	0	0	1	5	0	0	0	5	0	0	2	5	0	0	0	5	0	0	0.866		99.9832	34.7368	0.213959	0	2.13995	0.0305906	13.4457	1		0	12.0439	42.9758	0	0	0	
2024-06-21 09:07:14	448	698	9	0	0	1.75	8	0	0	0	8	0	0	6	8	0	0	0	8	0	0	3.68		99.9589	34.9953	0.0594455	0	0.594699	0.218871	15.8806	1		0	12.0439	40.8967	0	0	0	
2024-06-21 08:58:20	387	699	1	0	0	4	17	0	0	0	17	0	0	2.25	17	0	0	0	17	0	0	1.515		99.9698	34.8213	0.122071	0	1.22108	0.25722	13.4264	1		0.0088623	12.0439	41.6764	0	0	0	
