Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-24 14:56:44	1266	2346	5	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		99.9515	41.8526	0.0415814	0	0.416016	0.296355	15.0299	1		0.0088623	12.0439	39.4673	0	0	0	
2024-06-24 14:51:07	1228	2347	9	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		99.9502	41.9524	0.0885662	0	0.886103	0.134354	13.9189	1		0	12.0439	39.8571	0	0	0	
2024-06-24 14:50:55	1227	2348	9	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		99.955	42.0494	0.179614	0	1.79694	0.0132702	14.1132	2		0.0088623	12.0439	39.8571	0	0	0	
2024-06-24 14:47:54	1206	2349	5	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		99.9502	42.0902	0.164269	0	1.64351	0.0881974	12.9081	1		0	12.0439	40.3769	0	0	0	
2024-06-24 14:56:26	1264	2350	9	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		99.9489	41.8836	0.231634	0	2.31752	0.023599	14.5614	1		0	12.0439	39.4673	0	0	0	
2024-06-24 15:02:56	1309	2351	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		99.9453	42.2243	0.278672	0	2.78825	0.156066	13.1393	1		0	12.0439	39.5972	0	0	0	
2024-06-24 14:48:37	1211	2352	5	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		99.9567	41.5361	0.0651106	0	0.651388	0.0368918	14.3248	2		0	12.0439	40.247	0	0	0	
2024-06-24 14:48:58	1213	2353	9	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		99.9523	41.5362	0.0987478	0	0.987949	0.063773	13.9668	1		0	12.0439	40.117	0	0	0	
2024-06-24 14:47:19	1202	2354	1	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		99.9536	42.1257	0.429394	0	4.29593	0.165824	13.4961	1		0	12.0439	40.6368	0	0	0	
2024-06-24 14:46:03	1193	2355	9	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		99.9603	41.4093	0.0522938	0	0.523146	0.143473	15.6133	1		0	12.0439	41.0267	0	0	0	
2024-06-24 14:54:28	1250	2356	9	0	0	7	29	0	0	0	29	0	0	5.75	29	0	0	0	29	0	0	1.082		99.9529	41.8455	0.18061	0	1.80695	0.135646	14.1917	1		0	12.0439	39.5972	0	0	0	
2024-06-24 14:54:36	1251	2357	5	0	0	7	29	0	0	0	29	0	0	4.5	29	0	0	0	29	0	0	2.165		99.9525	41.825	0.0893848	0	0.894272	0.145698	14.0472	1		0	12.0439	39.5972	0	0	0	
2024-06-24 14:44:18	1181	2358	5	0	0	1	5	0	0	0	5	0	0	5.25	5	0	0	0	5	0	0	3.68		99.9686	41.0055	0.0613277	0	0.613469	0.0814019	16.3818	1		0.0088623	12.0439	41.9363	0	0	0	
2024-06-24 14:43:15	1174	2359	5	0	0	1	5	0	0	0	5	0	0	4	5	0	0	0	5	0	0	2.598		99.9674	41.1008	0.0723573	0	0.723809	0.105311	13.6435	1		0	12.0439	42.586	0	0	0	
2024-06-24 15:01:15	1297	2360	1	0	0	4.75	20	0	0	0	20	0	0	3	20	0	0	0	20	0	0	1.515		99.9516	42.0648	0.119461	0	1.19519	0.073083	13.1418	1		0	12.0439	39.5972	0	0	0	
2024-06-24 14:53:33	1244	2361	1	0	0	6	25	0	0	0	25	0	0	3	25	0	0	0	25	0	0	2.598		99.9548	41.805	0.0764745	0	0.765091	0.146613	14.4216	1		0	12.0439	39.5972	0	0	0	
2024-06-24 14:45:54	1192	2362	1	0	0	2	9	0	0	0	9	0	0	2.25	9	0	0	0	9	0	0	0.216		99.9587	41.4263	0.729125	0	7.29426	0.132047	11.4578	1		0	12.0439	41.1566	0	0	0	
2024-06-24 14:55:02	1254	2363	1	0	0	7	29	0	0	0	29	0	0	0.5	29	0	0	0	29	0	0	5.628		99.9481	41.7882	0.042669	0	0.426911	0.256459	17.4354	1		0	12.0439	39.3374	0	0	0	
2024-06-24 14:42:42	1170	2364	1	0	0	0	1	0	0	0	1	0	0	3.5	1	0	0	0	1	0	0	3.031		99.9638	41.1922	0.0678838	0	0.679084	0.330311	14.9338	1		0.0088623	12.0439	42.9758	0	0	0	
2024-06-24 15:02:46	1308	2365	1	0	0	1.75	8	0	0	0	8	0	0	0	8	0	0	0	8	0	0	1.515		99.9479	42.2422	0.116045	0	1.16105	0.20947	12.7664	1		0	12.0439	39.5972	0	0	0	
2024-06-24 14:52:24	1237	2366	5	0	0	6	25	0	0	0	25	0	0	7	25	0	0	0	25	0	0	0.866		99.9524	41.9014	0.233358	0	2.33469	0.12237	14.6693	1		0	12.0439	39.7272	0	0	0	
2024-06-24 15:01:58	1302	2367	1	0	0	6.5	27	0	0	0	27	0	0	1.25	27	0	0	0	27	0	0	4.546		99.9441	42.0638	0.0525336	0	0.52563	0.570897	17.3388	1		0	12.0439	39.5972	0	0	0	
2024-06-24 14:55:52	1260	2368	1	0	0	7.75	32	0	0	0	32	0	0	1.25	32	0	0	0	32	0	0	5.628		99.9511	41.9213	0.0388675	0	0.388866	0.517505	15.8815	1		0	12.0439	39.4673	0	0	0	
2024-06-24 14:50:48	1226	2369	9	0	0	5	21	0	0	0	21	0	0	5.5	21	0	0	0	21	0	0	0.433		99.9586	42.074	0.448949	0	4.49135	0.255127	14.11	1		0	11.9375	39.8571	0	0	0	
2024-06-24 14:50:14	1222	2370	5	0	0	5	21	0	0	0	21	0	0	4.25	21	0	0	0	21	0	0	0.649		99.9515	42.115	0.297618	0	2.97763	0.296509	14.0317	1		0	12.0439	39.9871	0	0	0	
2024-06-24 14:48:02	1207	2371	5	0	0	3	13	0	0	0	13	0	0	1	13	0	0	0	13	0	0	1.732		99.9552	42.1698	0.102689	0	1.02735	0.0575035	12.9101	1		0.0088623	12.0439	40.3769	0	0	0	
