Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-06 00:52:08	135	243	1	0	0	1	5	0	0	0	5	0	0	3	5	0	0	0	5	0	0	1.732		99.9046	38.2036	0.175148	0	1.75315	0.251253	22.0307	1		0	12.1857	40.8967	0	45.6274	-73.3824	
2024-06-06 00:52:47	140	244	9	0	0	3	13	0	0	0	13	0	0	4	13	0	0	0	13	0	0	0.866		99.9023	38.5386	0.326374	0	3.26693	0.570617	20.5268	1		0	12.1857	40.247	0	45.6274	-73.3823	
2024-06-06 00:52:40	139	245	5	0	0	3	13	0	0	0	13	0	0	7	13	0	0	0	13	0	0	3.464		99.9043	38.595	0.0909634	0	0.910506	0.311823	22.8835	1		0	12.1857	40.3769	0	45.6274	-73.3823	
2024-06-06 00:52:23	137	246	1	0	0	2	9	0	0	0	9	0	0	3	9	0	0	0	9	0	0	0.866		99.9	38.2683	0.370825	0	3.71196	0.0945187	23.323	1		0	12.1857	40.6368	0	45.6274	-73.3824	
2024-06-06 00:52:40	139	247	9	0	0	3	13	0	0	0	13	0	0	5	13	0	0	0	13	0	0	1.732		99.9043	38.595	0.171976	0	1.7214	0.10692	21.6318	1		0	12.1857	40.3769	0	45.6274	-73.3823	
2024-06-06 00:51:45	133	248	1	0	0	0	1	0	0	0	1	0	0	2	1	0	0	0	1	0	0	1.732		99.9043	38.2118	0.15926	0	1.59412	0.401192	20.0323	2		0	12.2034	41.1566	0	45.6274	-73.3823	
2024-06-06 00:52:30	138	249	9	0	0	2	9	0	0	0	9	0	0	6	9	0	0	0	9	0	0	3.464		99.9032	38.1431	0.0984104	0	0.985058	0.470933	24.7572	2		0	12.0882	40.5069	0	45.6274	-73.3823	
2024-06-06 00:53:12	143	250	5	0	0	5	21	0	0	0	21	0	0	6	21	0	0	0	21	0	0	0.866		99.9038	38.4777	0.577231	0	5.77786	0.00849858	36.3034	2		0	12.0793	39.9871	0	45.6274	-73.3823	
2024-06-06 00:53:05	142	251	9	0	0	4	17	0	0	0	17	0	0	7	17	0	0	0	17	0	0	2.598		99.9052	37.8256	0.13495	0	1.35078	0.211848	25.4617	1		0	12.1857	40.117	0	45.6274	-73.3823	
2024-06-06 00:52:55	141	252	9	0	0	4	17	0	0	0	17	0	0	5	17	0	0	0	17	0	0	0.866		99.9058	37.842	0.368605	0	3.68953	0.166301	23.182	2		0.0088623	12.1857	40.247	0	45.6274	-73.3823	
