Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-06 02:04:29	340	617	1	0	0	1	5	0	0	0	5	0	0	3	5	0	0	0	5	0	0	1.732		99.9242	44.441	0.121759	0	1.21851	0.298531	15.3123	1		0	12.1502	41.6764	0	45.6273	-73.3823	
2024-06-06 02:04:57	344	618	9	0	0	3	13	0	0	0	13	0	0	4	13	0	0	0	13	0	0	0.866		99.9288	44.2399	0.205578	0	2.05724	0.0234648	12.926	2		0.0088623	12.1502	41.4165	0	45.6273	-73.3823	
2024-06-06 02:04:50	343	619	9	0	0	3	13	0	0	0	13	0	0	7	13	0	0	0	13	0	0	3.464		99.9287	44.3123	0.0493783	0	0.494135	0.213147	12.419	1		0	12.1502	41.5464	0	45.6273	-73.3823	
2024-06-06 02:04:36	341	620	1	0	0	2	9	0	0	0	9	0	0	3	9	0	0	0	9	0	0	0.866		99.9268	44.1232	0.221035	0	2.21197	0.0257698	13.8982	1		0.0088623	12.1502	41.8063	0	45.6273	-73.3823	
2024-06-06 02:04:50	343	621	5	0	0	3	13	0	0	0	13	0	0	5	13	0	0	0	13	0	0	1.732		99.9287	44.3123	0.100301	0	1.00373	0.283382	12.6132	1		0	12.1502	41.5464	0	45.6273	-73.3823	
2024-06-06 02:04:06	338	622	1	0	0	0	1	0	0	0	1	0	0	2	1	0	0	0	1	0	0	1.732		99.9325	45.5782	0.281361	0	2.81551	5.76762	35.3807	4		0	12.1679	42.3261	0	45.6273	-73.3823	
2024-06-06 02:04:36	341	623	5	0	0	2	9	0	0	0	9	0	0	6	9	0	0	0	9	0	0	3.464		99.9268	44.1232	0.0581881	0	0.582307	0.0233729	14.635	1		0.0088623	12.1502	41.8063	0	45.6273	-73.3823	
2024-06-06 02:05:21	347	624	9	0	0	5	21	0	0	0	21	0	0	6	21	0	0	0	21	0	0	0.866		99.9303	44.9975	0.213313	0	2.13462	0.158167	13.4122	1		0	12.1502	41.1566	0	45.6273	-73.3823	
2024-06-06 02:05:07	345	625	5	0	0	4	17	0	0	0	17	0	0	7	17	0	0	0	17	0	0	2.598		99.926	43.7832	0.0635862	0	0.636333	0.118849	11.9946	1		0	12.1502	41.4165	0	45.6273	-73.3823	
2024-06-06 02:05:13	346	626	9	0	0	4	17	0	0	0	17	0	0	5	17	0	0	0	17	0	0	0.866		99.9271	43.7389	0.209782	0	2.09935	0.0567618	13.1906	1		0	12.0439	41.2865	0	45.6273	-73.3823	
2024-06-06 02:04:21	339	627	1	0	0	1	5	0	0	0	5	0	0	2	5	0	0	0	5	0	0	0.866		99.9283	44.558	0.240909	0	2.41082	0.317666	15.1476	1		0	12.1414	42.0662	0	45.6273	-73.3823	
2024-06-06 02:03:53	337	628	5	0	0	0	1	0	0	0	1	0	0	3	1	0	0	0	1	0	0	2.598		99.9262	45.87	0.0817743	0	0.818347	0.343729	15.4255	1		0	12.0793	42.1962	0	45.6273	-73.3823	
2024-06-06 02:04:21	339	629	9	0	0	1	5	0	0	0	5	0	0	4	5	0	0	0	5	0	0	2.598		99.9283	44.558	0.0816823	0	0.81741	0.27223	15.4078	1		0	12.1414	42.0662	0	45.6273	-73.3823	
2024-06-06 02:04:43	342	630	9	0	0	2	9	0	0	0	9	0	0	4	9	0	0	0	9	0	0	1.732		99.9236	44.0651	0.113143	0	1.13229	0.175237	14.2288	1		0	12.1502	41.6764	0	45.6273	-73.3823	
2024-06-06 02:04:21	339	631	5	0	0	1	5	0	0	0	5	0	0	5	5	0	0	0	5	0	0	3.464		99.9283	44.558	0.0580243	0	0.580659	0.54249	14.5936	1		0	12.1414	42.0662	0	45.6273	-73.3823	
2024-06-06 02:04:57	344	632	5	0	0	3	13	0	0	0	13	0	0	6	13	0	0	0	13	0	0	2.598		99.9288	44.2399	0.0781038	0	0.781594	0.178912	14.7327	2		0.0088623	12.1502	41.4165	0	45.6273	-73.3823	
2024-06-06 02:03:53	337	633	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0.866		99.9262	45.87	0.209754	0	2.09909	0.0722871	13.189	1		0	12.0793	42.1962	0	45.6273	-73.3823	
2024-06-06 02:05:21	347	634	5	0	0	5	21	0	0	0	21	0	0	7	21	0	0	0	21	0	0	1.732		99.9303	44.9975	0.102787	0	1.02859	0.204436	12.9256	1		0	12.1502	41.1566	0	45.6273	-73.3823	
