Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-12 20:17:35	433	671	1	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		99.9439	55.2284	0.041642	0	0.416654	0.808245	15.053	1		0	12.0616	39.0775	0	0	0	
2024-06-12 20:12:47	397	672	9	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		99.9556	55.7747	0.0923632	0	0.924042	0.00349145	14.5148	1		0	12.0616	39.7272	0	0	0	
2024-06-12 20:12:29	395	673	9	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		99.9552	55.5526	0.200646	0	2.00736	0.669028	15.7658	1		0.0088623	12.0616	39.5972	0	0	0	
2024-06-12 20:10:02	376	674	5	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		99.9565	56.7287	0.182482	0	1.82561	0.648933	14.3383	1		0	12.0616	40.3769	0	0	0	
2024-06-12 20:17:53	435	675	5	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		99.9463	55.3247	0.248494	0	2.48627	0.524475	15.6217	1		0.0088623	12.0616	39.0775	0	0	0	
2024-06-12 20:24:01	478	676	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		99.9527	55.0166	0.311299	0	3.11446	0.283502	14.6766	2		0	12.0616	39.3374	0	0	0	
2024-06-12 20:10:59	383	677	5	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		99.9559	55.4135	0.069057	0	0.690875	0.0861751	15.1931	1		0	12.0616	40.117	0	0	0	
2024-06-12 20:10:59	383	678	9	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		99.9559	55.4135	0.10243	0	1.02476	0.507653	14.4871	1		0	12.0616	40.117	0	0	0	
2024-06-12 20:09:07	369	679	1	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		99.9511	56.5932	0.505473	0	5.0572	0.0797311	15.8877	2		0	12.0616	40.6368	0	0	0	
2024-06-12 20:07:49	359	680	5	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		99.9618	56.7011	0.0542411	0	0.542618	0.265365	16.1945	1		0.0088623	12.0616	41.1566	0	0	0	
2024-06-12 20:16:01	421	681	5	0	0	7	29	0	0	0	29	0	0	5.75	29	0	0	0	29	0	0	1.082		99.9522	55.0895	0.197832	0	1.97927	0.413994	15.5451	1		0	12.0616	39.3374	0	0	0	
2024-06-12 20:15:54	420	682	9	0	0	7	29	0	0	0	29	0	0	4.5	29	0	0	0	29	0	0	2.165		99.9501	54.9146	0.0906909	0	0.907361	0.186688	14.2528	1		0	12.0616	39.3374	0	0	0	
2024-06-12 20:05:53	344	683	9	0	0	1	5	0	0	0	5	0	0	5.25	5	0	0	0	5	0	0	3.68		99.9644	56.2539	0.0619176	0	0.619397	0.241635	16.5401	1		0	12.0616	42.1962	0	0	0	
2024-06-12 20:06:22	348	684	9	0	0	1	5	0	0	0	5	0	0	4	5	0	0	0	5	0	0	2.598		99.9649	55.9669	0.0738173	0	0.738433	0.00533396	13.9191	2		0	12.0616	41.8063	0	0	0	
2024-06-12 20:22:24	466	685	1	0	0	4.75	20	0	0	0	20	0	0	3	20	0	0	0	20	0	0	1.515		99.9516	54.6413	0.127068	0	1.2713	0.693426	13.9786	1		0	12.0616	39.2074	0	0	0	
2024-06-12 20:14:43	412	686	1	0	0	6	25	0	0	0	25	0	0	3	25	0	0	0	25	0	0	2.598		99.9497	55.3077	0.0782534	0	0.782928	0.0183703	14.7578	1		0	12.0616	39.4673	0	0	0	
2024-06-12 20:08:17	363	687	1	0	0	2	9	0	0	0	9	0	0	2.25	9	0	0	0	9	0	0	0.216		99.96	56.5165	0.863116	0	8.63461	0.749385	13.5632	1		0	12.0705	41.0267	0	0	0	
2024-06-12 20:16:23	424	688	5	0	0	7	29	0	0	0	29	0	0	0.5	29	0	0	0	29	0	0	5.628		99.9528	55.102	0.0455101	0	0.455316	0.0239993	18.5954	1		0	12.0616	39.3374	0	0	0	
2024-06-12 20:05:11	339	689	5	0	0	0	1	0	0	0	1	0	0	3.5	1	0	0	0	1	0	0	3.031		99.9651	57.34	0.0753343	0	0.753606	0.986311	16.5727	1		0	12.0616	42.9758	0	0	0	
2024-06-12 20:23:54	477	690	1	0	0	1.75	8	0	0	0	8	0	0	0	8	0	0	0	8	0	0	1.515		99.9542	55.2691	0.125273	0	1.2533	0.552092	13.7808	1		0	12.0616	39.0775	0	0	0	
2024-06-12 20:14:22	409	691	5	0	0	6	25	0	0	0	25	0	0	7	25	0	0	0	25	0	0	0.866		99.9548	55.2214	0.264632	0	2.64752	0.576234	16.6348	1		0	12.0616	39.5972	0	0	0	
2024-06-12 20:23:07	471	692	1	0	0	6.5	27	0	0	0	27	0	0	1.25	27	0	0	0	27	0	0	4.546		99.9475	54.5513	0.061671	0	0.617034	0.805443	20.3539	1		0	12.0616	39.0775	0	0	0	
2024-06-12 20:18:15	438	693	1	0	0	7.75	32	0	0	0	32	0	0	1.25	32	0	0	0	32	0	0	5.628		99.9433	55.2375	0.0393551	0	0.393774	0.296521	16.082	1		0	12.0616	39.3374	0	0	0	
2024-06-12 20:11:57	391	694	9	0	0	5	21	0	0	0	21	0	0	5.5	21	0	0	0	21	0	0	0.433		99.9531	55.4022	0.531729	0	5.31979	0.150894	16.7126	2		0	12.0616	39.8571	0	0	0	
2024-06-12 20:12:47	397	695	5	0	0	5	21	0	0	0	21	0	0	4.25	21	0	0	0	21	0	0	0.649		99.9556	55.7747	0.347984	0	3.48139	0.706361	16.4057	1		0	12.0616	39.7272	0	0	0	
2024-06-12 20:10:02	376	696	1	0	0	3	13	0	0	0	13	0	0	1	13	0	0	0	13	0	0	1.732		99.9565	56.7287	0.107062	0	1.07109	0.493767	13.4597	1		0	12.0616	40.3769	0	0	0	
2024-06-12 20:06:01	345	697	1	0	0	1	5	0	0	0	5	0	0	2	5	0	0	0	5	0	0	0.866		99.9654	56.299	0.231783	0	2.31863	0.656301	14.5684	1		0	12.0616	42.1962	0	0	0	
2024-06-12 20:19:25	446	698	9	0	0	1.75	8	0	0	0	8	0	0	6	8	0	0	0	8	0	0	3.68		99.9451	55.6869	0.06184	0	0.61874	0.015843	16.5225	1		0	12.0616	39.3374	0	0	0	
2024-06-12 20:11:34	388	699	1	0	0	4	17	0	0	0	17	0	0	2.25	17	0	0	0	17	0	0	1.515		99.9535	55.4515	0.123575	0	1.23632	0.31567	13.5941	1		0	12.0616	39.9871	0	0	0	
2024-06-12 20:16:52	428	700	9	0	0	7.75	32	0	0	0	32	0	0	6	32	0	0	0	32	0	0	1.515		99.9495	55.1729	0.128098	0	1.28163	0.373504	14.0922	2		0	12.0616	39.0775	0	0	0	
2024-06-12 20:17:35	433	701	9	0	0	7.75	32	0	0	0	32	0	0	4.75	32	0	0	0	32	0	0	2.598		99.9439	55.2284	0.0723105	0	0.72351	0.645136	13.6379	1		0	12.0616	39.0775	0	0	0	
2024-06-12 20:14:22	409	702	1	0	0	6	25	0	0	0	25	0	0	2	25	0	0	0	25	0	0	3.464		99.9548	55.2214	0.0657491	0	0.657788	0.127994	16.532	1		0	12.0616	39.5972	0	0	0	
2024-06-12 20:10:37	380	703	5	0	0	4	17	0	0	0	17	0	0	5.5	17	0	0	0	17	0	0	1.299		99.9559	55.5191	0.16196	0	1.62031	0.187808	15.2711	1		0	12.0616	40.117	0	0	0	
2024-06-12 20:11:07	384	704	5	0	0	4	17	0	0	0	17	0	0	4.25	17	0	0	0	17	0	0	0.216		99.9522	55.5037	0.968316	0	9.68779	0.429492	15.2175	1		0	12.0616	39.8571	0	0	0	
2024-06-12 20:04:39	335	705	1	0	0	0	1	0	0	0	1	0	0	1.75	1	0	0	0	1	0	0	1.515		99.9687	57.8799	0.124524	0	1.24563	0.359045	13.6964	1		0	12.0616	43.4956	0	0	0	
2024-06-12 20:25:06	486	706	1	0	0	3.75	16	0	0	4	16	0	0	3.5	16	0	0	4.25	16	0	0	0.13		99.9575	18.6408	0.701716	0	7.02014	0.235276	11.0272	1		0	12.0705	39.3374	0	0	0	
2024-06-12 20:09:39	373	707	1	0	0	3	13	0	0	0	13	0	0	2.75	13	0	0	0	13	0	0	0.216		99.9561	56.6695	0.852461	0	8.52836	0.88978	13.3963	1		0	12.0616	40.5069	0	0	0	
2024-06-12 20:07:34	357	708	9	0	0	2	9	0	0	0	9	0	0	6	9	0	0	0	9	0	0	3.464		99.9591	56.635	0.0666045	0	0.666318	0.167066	16.7464	1		0	12.0616	41.2865	0	0	0	
2024-06-12 20:07:27	356	709	5	0	0	2	9	0	0	0	9	0	0	4.75	9	0	0	0	9	0	0	2.381		99.9588	56.5073	0.0842053	0	0.8424	0.368298	14.5556	1		0	12.0616	41.4165	0	0	0	
2024-06-12 20:15:44	419	710	9	0	0	7	29	0	0	0	29	0	0	5	29	0	0	0	29	0	0	1.732		99.9502	54.6979	0.113991	0	1.14048	0.128561	14.3317	2		0	12.0616	39.3374	0	0	0	
2024-06-12 20:15:15	416	711	1	0	0	7	29	0	0	0	29	0	0	3.75	29	0	0	0	29	0	0	2.814		99.9509	54.7923	0.070736	0	0.707708	0.054843	14.4516	2		0	11.9552	39.2074	0	0	0	
2024-06-12 20:06:40	350	712	5	0	0	1	5	0	0	0	5	0	0	3.25	5	0	0	0	5	0	0	1.948		99.9631	56.0408	0.0943366	0	0.943715	0.525995	13.3414	1		0	12.0616	41.8063	0	0	0	
2024-06-12 20:19:00	443	713	9	0	0	2.75	12	0	0	0	12	0	0	5	12	0	0	0	12	0	0	1.948		99.9431	55.4455	0.0968157	0	0.968708	0.732394	13.6948	1		0	12.0616	39.3374	0	0	0	
2024-06-12 20:12:36	396	714	1	0	0	5	21	0	0	0	21	0	0	1.75	21	0	0	0	21	0	0	2.814		99.9536	55.2515	0.07425	0	0.742845	0.163324	15.1691	2		0	12.0616	39.5972	0	0	0	
2024-06-12 20:08:17	363	715	5	0	0	2	9	0	0	0	9	0	0	1.5	9	0	0	0	9	0	0	0.433		99.96	56.5165	0.501317	0	5.01517	0.733289	15.7556	1		0	12.0705	41.0267	0	0	0	
2024-06-12 20:04:21	333	716	1	0	0	0	1	0	0	0	1	0	0	2.75	1	0	0	0	1	0	0	2.381		99.9675	58.5815	0.104655	0	1.04689	0.0555649	18.089	2		0	12.0616	43.7555	0	0	0	
2024-06-12 20:18:50	442	717	9	0	0	3.25	14	0	0	0	14	0	0	4.5	14	0	0	0	14	0	0	1.082		99.9448	55.1727	0.186168	0	1.86271	0.25603	14.6297	2		0	12.0616	39.3374	0	0	0	
2024-06-12 20:09:39	373	718	5	0	0	3	13	0	0	0	13	0	0	6.75	13	0	0	0	13	0	0	3.247		99.9561	56.6695	0.0657881	0	0.65817	0.227519	15.5078	1		0	12.0616	40.5069	0	0	0	
2024-06-12 20:06:22	348	719	5	0	0	1	5	0	0	0	5	0	0	7.25	5	0	0	0	5	0	0	5.412		99.9649	55.9669	0.0682649	0	0.682889	0.390384	26.817	2		0	12.0616	41.8063	0	0	0	
