Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-11 08:34:34	770	1341	5	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		99.9082	48.8104	0.04242	0	0.424589	0.664835	15.3397	1		0	12.0616	34.9192	0	0	0	
2024-06-11 08:28:41	727	1342	5	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		99.9028	49.2859	0.103235	0	1.03335	0.0342782	16.2319	2		0	12.0705	35.439	0	0	0	
2024-06-11 08:28:41	727	1343	9	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		99.9028	49.2859	0.262165	0	2.6242	0.139603	20.6104	2		0	12.0705	35.439	0	0	0	
2024-06-11 08:26:00	706	1344	1	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		99.9041	49.1422	0.199034	0	1.99225	0.451392	15.6471	1		0	11.973	35.9588	0	0	0	
2024-06-11 08:33:42	763	1345	5	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		99.9067	48.8229	0.281024	0	2.81286	0.652246	17.6737	1		0	12.0705	34.9192	0	0	0	
2024-06-11 08:40:50	813	1346	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		99.9031	48.1014	0.372962	0	3.73324	0.170238	17.5925	2		0	12.0616	34.9192	0	0	0	
2024-06-11 08:26:51	713	1347	5	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		99.9119	48.4851	0.064006	0	0.640624	0.328503	14.0881	1		0	12.0705	35.8288	0	0	0	
2024-06-11 08:26:59	714	1348	9	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		99.9101	48.4769	0.100357	0	1.00447	0.258543	14.2003	1		0	12.0616	35.8288	0	0	0	
2024-06-11 08:25:39	703	1349	1	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		99.9049	49.1395	0.575154	0	5.75702	0.785508	18.0862	1		0	12.0705	36.2187	0	0	0	
2024-06-11 08:23:58	691	1350	9	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		99.9127	48.6084	0.0505179	0	0.50562	0.118144	15.0903	1		0	12.0705	36.8684	0	0	0	
2024-06-11 08:32:48	756	1351	5	0	0	7	29	0	0	0	29	0	0	5.75	29	0	0	0	29	0	0	1.082		99.907	48.4011	0.241225	0	2.4145	0.561351	18.9634	1		0	12.0705	34.9192	0	0	0	
2024-06-11 08:31:44	749	1352	9	0	0	7	29	0	0	0	29	0	0	4.5	29	0	0	0	29	0	0	2.165		99.9049	48.4013	0.094307	0	0.943968	0.265366	14.8278	2		0	11.973	34.9192	0	0	0	
2024-06-11 08:22:24	679	1353	9	0	0	1	5	0	0	0	5	0	0	5.25	5	0	0	0	5	0	0	3.68		99.9145	48.8151	0.0657551	0	0.658113	0.471517	17.574	1		0	12.0705	37.778	0	0	0	
2024-06-11 08:22:17	678	1354	5	0	0	1	5	0	0	0	5	0	0	4	5	0	0	0	5	0	0	2.598		99.915	48.7736	0.079862	0	0.7993	0.0114972	15.0664	1		0	11.973	37.908	0	0	0	
2024-06-11 08:39:09	801	1355	1	0	0	4.75	20	0	0	0	20	0	0	3	20	0	0	0	20	0	0	1.515		99.8977	48.2781	0.134435	0	1.34573	0.917692	14.7971	1		0	12.0705	34.9192	0	0	0	
2024-06-11 08:31:09	744	1356	1	0	0	6	25	0	0	0	25	0	0	3	25	0	0	0	25	0	0	2.598		99.9039	48.628	0.0768278	0	0.769017	0.283954	14.4956	1		0	12.0616	35.1791	0	0	0	
2024-06-11 08:25:03	699	1357	5	0	0	2	9	0	0	0	9	0	0	2.25	9	0	0	0	9	0	0	0.216		99.9085	48.6806	0.990337	0	9.91244	0.466543	15.5704	1		0	12.0705	36.3486	0	0	0	
2024-06-11 08:33:02	758	1358	1	0	0	7	29	0	0	0	29	0	0	0.5	29	0	0	0	29	0	0	5.628		99.9071	48.4494	0.0419368	0	0.419758	0.531324	17.1432	1		0	12.0616	34.9192	0	0	0	
2024-06-11 08:21:29	673	1359	5	0	0	0	1	0	0	0	1	0	0	3.5	1	0	0	0	1	0	0	3.031		99.9183	49.2044	0.0812323	0	0.812988	0.286047	17.8785	2		0	12.0705	38.4277	0	0	0	
2024-06-11 08:40:43	812	1360	1	0	0	1.75	8	0	0	0	8	0	0	0	8	0	0	0	8	0	0	1.515		99.904	48.2576	0.131931	0	1.32058	0.641682	14.5205	1		0	12.0705	34.9192	0	0	0	
2024-06-11 08:30:44	741	1361	9	0	0	6	25	0	0	0	25	0	0	7	25	0	0	0	25	0	0	0.866		99.901	48.6431	0.291961	0	2.9225	0.850981	18.3626	1		0	12.0616	35.1791	0	0	0	
2024-06-11 08:39:50	806	1362	1	0	0	6.5	27	0	0	0	27	0	0	1.25	27	0	0	0	27	0	0	4.546		99.9031	48.2719	0.0620171	0	0.620773	0.101034	20.4773	2		0	12.0705	34.9192	0	0	0	
2024-06-11 08:34:19	768	1363	1	0	0	7.75	32	0	0	0	32	0	0	1.25	32	0	0	0	32	0	0	5.628		99.902	48.8252	0.0388753	0	0.389134	0.318565	15.8925	1		0	12.0705	34.9192	0	0	0	
2024-06-11 08:28:30	726	1364	5	0	0	5	21	0	0	0	21	0	0	5.5	21	0	0	0	21	0	0	0.433		99.9012	49.2938	0.909689	0	9.10589	0.235459	28.607	2		0	12.0705	35.439	0	0	0	
2024-06-11 08:29:09	730	1365	9	0	0	5	21	0	0	0	21	0	0	4.25	21	0	0	0	21	0	0	0.649		99.8987	49.2843	0.410913	0	4.1133	0.14323	19.3834	2		0	12.0616	35.309	0	0	0	
2024-06-11 08:26:15	708	1366	1	0	0	3	13	0	0	0	13	0	0	1	13	0	0	0	13	0	0	1.732		99.9096	49.0856	0.116079	0	1.16184	0.232324	14.6001	1		0	12.0705	35.9588	0	0	0	
