Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-25 06:56:10	595	1006	1	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		99.9573	40.3865	0.0418793	0	0.418972	0.0239299	15.1368	1		0	12.0439	40.117	0	0	0	
2024-06-25 06:50:40	558	1007	9	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		99.9603	40.412	0.088612	0	0.886471	0.00683009	13.9247	1		0	12.0439	40.6368	0	0	0	
2024-06-25 06:50:31	557	1008	9	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		99.9577	40.3896	0.178204	0	1.7828	0.0755577	14.0021	1		0	12.0439	40.5069	0	0	0	
2024-06-25 06:48:08	540	1009	1	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		99.9658	40.5684	0.162365	0	1.6242	0.0209915	12.7564	1		0	11.9375	41.0267	0	0	0	
2024-06-25 06:56:26	597	1010	5	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		99.9563	40.4472	0.229216	0	2.29316	0.0345944	14.4083	1		0.0088623	12.0439	40.117	0	0	0	
2024-06-25 07:03:10	644	1011	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		99.9608	40.7241	0.274102	0	2.7421	0.174927	12.9218	1		0	11.9375	40.117	0	0	0	
2024-06-25 06:49:31	550	1012	5	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		99.965	40.0825	0.0650905	0	0.651133	0.173022	14.3192	1		0	12.0439	40.7668	0	0	0	
2024-06-25 06:48:42	544	1013	1	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		99.9642	40.0809	0.0986052	0	0.986405	0.0284228	13.945	1		0.0088623	12.0439	40.8967	0	0	0	
2024-06-25 06:46:52	531	1014	1	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		99.9665	40.6824	0.425662	0	4.25805	0.263924	13.3771	1		0	12.0439	41.4165	0	0	0	
2024-06-25 06:45:19	520	1015	5	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		99.9684	39.9229	0.0525924	0	0.52609	0.0744137	15.7012	1		0.0088623	12.0616	41.9363	0	0	0	
