Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-29 03:48:54	267	336	1	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		99.9041	44.4903	0.0424291	0	0.424698	0.0754473	15.3436	1		0	12.0439	35.5689	0	0	0	
2024-06-29 03:43:10	225	337	5	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		99.9049	45.6583	0.0910369	0	0.911236	0.0255005	14.3137	1		0	12.0616	35.8288	0	0	0	
2024-06-29 03:44:00	231	338	9	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		99.9104	45.5927	0.190974	0	1.91145	0.217513	15.0125	1		0	12.0439	35.9588	0	0	0	
2024-06-29 03:41:30	211	339	1	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		99.9141	45.7826	0.173397	0	1.73546	0.0859296	13.6303	1		0	12.0439	36.6085	0	0	0	
2024-06-29 03:48:54	267	340	9	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		99.9041	44.4903	0.251135	0	2.51376	0.20761	15.7944	1		0	12.0439	35.5689	0	0	0	
2024-06-29 03:54:46	312	341	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		99.905	45.8603	0.297637	0	2.9792	0.384487	14.0391	1		0	12.0439	35.5689	0	0	0	
2024-06-29 03:42:20	218	342	5	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		99.908	45.598	0.0665426	0	0.666039	0.126166	14.647	1		0	12.0439	36.3486	0	0	0	
2024-06-29 03:41:51	214	343	5	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		99.9072	45.5737	0.102128	0	1.02223	0.278147	14.4515	1		0.0088623	12.0439	36.4785	0	0	0	
2024-06-29 03:40:45	205	344	1	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		99.9141	45.7764	0.482141	0	4.82556	0.191077	15.1599	1		0	12.0439	36.8684	0	0	0	
2024-06-29 03:39:10	193	345	9	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		99.9193	45.0705	0.0536133	0	0.536566	0.0420597	16.0139	1		0	11.9552	37.5181	0	0	0	
2024-06-29 03:46:50	250	346	5	0	0	7	29	0	0	0	29	0	0	5.75	29	0	0	0	29	0	0	1.082		99.9004	44.8012	0.185674	0	1.85859	0.225867	14.5973	1		0	12.0439	35.6989	0	0	0	
2024-06-29 03:47:04	252	347	9	0	0	7	29	0	0	0	29	0	0	4.5	29	0	0	0	29	0	0	2.165		99.9058	44.7115	0.0911643	0	0.912503	0.261351	14.3336	1		0	12.0439	35.6989	0	0	0	
2024-06-29 03:37:09	177	348	9	0	0	1	5	0	0	0	5	0	0	5.25	5	0	0	0	5	0	0	3.68		99.9176	44.675	0.066949	0	0.670042	0.587476	17.8925	1		0	12.0439	38.8176	0	0	0	
2024-06-29 03:37:26	179	349	9	0	0	1	5	0	0	0	5	0	0	4	5	0	0	0	5	0	0	2.598		99.9203	44.6789	0.0735094	0	0.73568	0.180095	13.8672	1		0	12.0439	38.5577	0	0	0	
2024-06-29 03:53:09	300	350	1	0	0	4.75	20	0	0	0	20	0	0	3	20	0	0	0	20	0	0	1.515		99.8997	45.5915	0.125098	0	1.25224	0.0438906	13.7691	1		0	12.0439	35.5689	0	0	0	
2024-06-29 03:45:42	242	351	1	0	0	6	25	0	0	0	25	0	0	3	25	0	0	0	25	0	0	2.598		99.9074	45.5151	0.0779639	0	0.780361	0.615835	14.7095	1		0	12.0439	35.8288	0	0	0	
2024-06-29 03:39:03	192	352	1	0	0	2	9	0	0	0	9	0	0	2.25	9	0	0	0	9	0	0	0.216		99.9213	45.0682	0.899503	0	9.00212	0.111525	14.1405	1		0	12.0616	37.5181	0	0	0	
2024-06-29 03:47:41	257	353	1	0	0	7	29	0	0	0	29	0	0	0.5	29	0	0	0	29	0	0	5.628		99.9051	44.8587	0.0427482	0	0.427888	0.292819	17.4753	1		0	12.0439	35.5689	0	0	0	
2024-06-29 03:36:52	175	354	5	0	0	0	1	0	0	0	1	0	0	3.5	1	0	0	0	1	0	0	3.031		99.9184	45.0056	0.071563	0	0.716214	0.0778341	15.7504	2		0	12.0439	39.0775	0	0	0	
2024-06-29 03:54:40	311	355	1	0	0	1.75	8	0	0	0	8	0	0	0	8	0	0	0	8	0	0	1.515		99.9032	45.7775	0.123782	0	1.23902	0.0105255	13.6238	1		0	12.0439	35.5689	0	0	0	
2024-06-29 03:45:35	241	356	5	0	0	6	25	0	0	0	25	0	0	7	25	0	0	0	25	0	0	0.866		99.9054	45.5038	0.246729	0	2.46963	0.0463209	15.5171	1		0	12.0439	35.8288	0	0	0	
2024-06-29 03:53:53	305	357	1	0	0	6.5	27	0	0	0	27	0	0	1.25	27	0	0	0	27	0	0	4.546		99.905	45.1398	0.0567785	0	0.568325	0.62287	18.7472	1		0	12.0439	35.5689	0	0	0	
2024-06-29 03:49:16	270	358	1	0	0	7.75	32	0	0	0	32	0	0	1.25	32	0	0	0	32	0	0	5.628		99.9056	44.4937	0.0399346	0	0.399723	0.0923136	16.325	1		0	12.0439	35.439	0	0	0	
