Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-24 20:57:21	1766	3351	5	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		99.958	41.7822	0.0416669	0	0.416844	0.497895	15.0599	1		0	12.0439	39.9871	0	0	0	
2024-06-24 20:51:08	1725	3352	9	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		99.9579	41.7483	0.0885252	0	0.885625	0.151425	13.9114	1		0	12.0439	40.3769	0	0	0	
2024-06-24 20:50:42	1722	3353	9	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		99.9583	41.7317	0.179324	0	1.79399	0.0434138	14.09	1		0	12.0439	40.3769	0	0	0	
2024-06-24 20:48:04	1704	3354	1	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		99.9633	41.9721	0.163335	0	1.63395	0.0312804	12.833	1		0.0088623	12.0439	40.8967	0	0	0	
2024-06-24 20:56:12	1758	3355	9	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		99.9529	41.8015	0.230835	0	2.30944	0.0057957	14.5106	1		0	12.0439	39.9871	0	0	0	
2024-06-24 21:02:59	1805	3356	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		99.9635	42.3216	0.276154	0	2.76255	0.238857	13.0182	1		0	12.0439	40.117	0	0	0	
2024-06-24 20:49:30	1714	3357	5	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		99.9624	41.3818	0.0648362	0	0.648606	0.472976	14.2636	1		0	12.0439	40.6368	0	0	0	
2024-06-24 20:48:56	1710	3358	9	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		99.9645	41.4429	0.0984683	0	0.985033	0.00506053	13.9256	1		0	12.0439	40.7668	0	0	0	
2024-06-24 20:46:48	1695	3359	1	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		99.9612	42.0525	0.428544	0	4.2871	0.259883	13.4683	1		0	12.0439	41.4165	0	0	0	
2024-06-24 20:45:11	1684	3360	5	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		99.9688	41.332	0.0525303	0	0.525467	0.194946	15.6826	1		0.0088623	12.0439	42.0662	0	0	0	
