Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-24 02:56:27	270	336	1	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		99.9283	41.5298	0.0416256	0	0.416555	0.173576	15.0494	1		0	12.0439	37.908	0	0	0	
2024-06-24 02:50:42	232	337	5	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		99.9338	41.5404	0.0887776	0	0.888364	0.240489	13.9544	1		0	12.0439	38.2978	0	0	0	
2024-06-24 02:50:08	228	338	9	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		99.9313	41.5982	0.183013	0	1.83139	0.0070636	14.3837	1		0	12.0439	38.4277	0	0	0	
2024-06-24 02:47:18	208	339	1	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		99.939	41.7621	0.166238	0	1.6634	0.0932929	13.0643	1		0	12.0439	39.0775	0	0	0	
2024-06-24 02:55:23	263	340	9	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		99.9252	41.5857	0.233328	0	2.33503	0.112906	14.6714	2		0	12.0439	37.908	0	0	0	
2024-06-24 03:02:30	313	341	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		99.937	42.1056	0.28231	0	2.82488	0.206078	13.3119	1		0	12.0439	37.908	0	0	0	
2024-06-24 02:49:16	222	342	5	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		99.931	41.1089	0.06528	0	0.653251	0.0601295	14.3657	1		0	12.0439	38.5577	0	0	0	
2024-06-24 02:48:33	217	343	5	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		99.9354	41.1353	0.0992886	0	0.993528	0.169493	14.0457	1		0	12.0439	38.6876	0	0	0	
2024-06-24 02:47:52	212	344	1	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		99.9406	41.7476	0.433234	0	4.33491	0.152218	13.6185	1		0	12.0439	38.8176	0	0	0	
2024-06-24 02:45:02	192	345	9	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		99.9425	41.0483	0.0525613	0	0.525915	0.151862	15.696	1		0	12.0439	39.9871	0	0	0	
