Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-10 12:54:30	707	1504	1	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		99.9331	45.1813	0.0420635	0	0.420917	0.350029	15.207	1		0	12.0705	37.6481	0	0	0	
2024-06-10 12:49:42	674	1505	5	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		99.9299	45.3105	0.104837	0	1.0491	0.133073	16.4793	2		0	12.0705	38.0379	0	0	0	
2024-06-10 12:49:31	673	1506	5	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		99.9293	45.288	0.281438	0	2.81637	0.00426368	22.1198	2		0	12.0705	38.0379	0	0	0	
2024-06-10 12:47:09	655	1507	1	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		99.9313	45.2066	0.210403	0	2.10548	0.641894	16.5364	1		0	11.973	38.6876	0	0	0	
2024-06-10 12:54:52	710	1508	5	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		99.9322	45.1365	0.29293	0	2.93129	0.0484992	18.4178	2		0	12.0705	37.6481	0	0	0	
2024-06-10 13:01:26	755	1509	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		99.9298	45.1666	0.381589	0	3.81857	0.120673	17.9946	2		0	11.973	37.6481	0	0	0	
2024-06-10 12:47:32	658	1510	9	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		99.9378	44.5203	0.0641983	0	0.642383	0.168999	14.1267	1		0	12.0705	38.5577	0	0	0	
2024-06-10 12:47:52	661	1511	5	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		99.9342	44.4779	0.106041	0	1.06111	0.122336	15.0011	1		0	11.973	38.5577	0	0	0	
2024-06-10 12:47:09	655	1512	5	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		99.9313	45.2066	0.592805	0	5.93212	0.907309	18.6363	1		0	11.973	38.6876	0	0	0	
2024-06-10 12:44:00	632	1513	5	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		99.9392	44.9146	0.0498337	0	0.49864	0.183435	14.882	2		0	12.0705	39.9871	0	0	0	
2024-06-10 12:52:44	694	1514	9	0	0	7	29	0	0	0	29	0	0	5.75	29	0	0	0	29	0	0	1.082		99.9289	44.7175	0.253264	0	2.53444	0.0348464	19.9055	2		0	12.0705	37.778	0	0	0	
2024-06-10 12:53:26	699	1515	5	0	0	7	29	0	0	0	29	0	0	4.5	29	0	0	0	29	0	0	2.165		99.9309	44.7755	0.0977038	0	0.977714	0.170765	15.3579	2		0	12.0705	37.778	0	0	0	
2024-06-10 12:43:17	627	1516	5	0	0	1	5	0	0	0	5	0	0	5.25	5	0	0	0	5	0	0	3.68		99.9369	45.2192	0.0652638	0	0.65305	0.481146	17.4388	1		0	12.0705	40.5069	0	0	0	
2024-06-10 12:43:07	626	1517	5	0	0	1	5	0	0	0	5	0	0	4	5	0	0	0	5	0	0	2.598		99.9377	45.2429	0.0800248	0	0.800747	0.102385	15.0937	2		0	12.0705	40.6368	0	0	0	
2024-06-10 12:59:37	743	1518	1	0	0	4.75	20	0	0	0	20	0	0	3	20	0	0	0	20	0	0	1.515		99.9278	45.049	0.135952	0	1.3605	0.159931	14.9595	2		0	12.0705	37.5181	0	0	0	
2024-06-10 12:50:59	683	1519	1	0	0	6	25	0	0	0	25	0	0	3	25	0	0	0	25	0	0	2.598		99.9286	44.8866	0.0768353	0	0.768902	0.161254	14.4935	2		0	12.0705	37.908	0	0	0	
2024-06-10 12:45:27	642	1520	5	0	0	2	9	0	0	0	9	0	0	2.25	9	0	0	0	9	0	0	0.216		99.9405	44.6974	0.97245	0	9.73029	0.759829	15.2843	1		0	12.0793	39.3374	0	0	0	
2024-06-10 12:54:05	704	1521	5	0	0	7	29	0	0	0	29	0	0	0.5	29	0	0	0	29	0	0	5.628		99.9337	44.8123	0.0394381	0	0.394643	0.286054	16.1175	1		0	11.973	37.6481	0	0	0	
2024-06-10 12:41:07	612	1522	1	0	0	0	1	0	0	0	1	0	0	3.5	1	0	0	0	1	0	0	3.031		99.9385	46.6545	0.080979	0	0.810289	0.494977	17.8192	2		0	12.0705	42.3261	0	0	0	
2024-06-10 13:01:16	754	1523	1	0	0	1.75	8	0	0	0	8	0	0	0	8	0	0	0	8	0	0	1.515		99.9288	45.1488	0.133559	0	1.33655	0.237844	14.6961	2		0	12.0705	37.6481	0	0	0	
2024-06-10 12:51:41	687	1524	9	0	0	6	25	0	0	0	25	0	0	7	25	0	0	0	25	0	0	0.866		99.9292	44.9114	0.311098	0	3.11318	0.0504579	19.5607	2		0	12.0705	37.908	0	0	0	
2024-06-10 13:00:24	748	1525	1	0	0	6.5	27	0	0	0	27	0	0	1.25	27	0	0	0	27	0	0	4.546		99.9315	45.2627	0.0489164	0	0.489499	0.801845	16.147	1		0	12.0793	37.5181	0	0	0	
2024-06-10 12:54:45	709	1526	1	0	0	7.75	32	0	0	0	32	0	0	1.25	32	0	0	0	32	0	0	5.628		99.9316	45.1891	0.0375159	0	0.375416	0.0718568	15.3322	1		0	11.973	37.6481	0	0	0	
2024-06-10 12:49:11	671	1527	9	0	0	5	21	0	0	0	21	0	0	5.5	21	0	0	0	21	0	0	0.433		99.9306	45.3062	0.900525	0	9.0115	0.0759202	28.3105	2		0.0088623	12.0705	38.2978	0	0	0	
2024-06-10 12:49:42	674	1528	9	0	0	5	21	0	0	0	21	0	0	4.25	21	0	0	0	21	0	0	0.649		99.9299	45.3105	0.420087	0	4.20382	0.0190648	19.81	2		0	12.0705	38.0379	0	0	0	
2024-06-10 12:47:02	654	1529	1	0	0	3	13	0	0	0	13	0	0	1	13	0	0	0	13	0	0	1.732		99.9317	45.1823	0.119651	0	1.19733	0.497801	15.0461	1		0	12.0793	38.8176	0	0	0	
2024-06-10 12:43:17	627	1530	1	0	0	1	5	0	0	0	5	0	0	2	5	0	0	0	5	0	0	0.866		99.9369	45.2192	0.26028	0	2.60444	0.758897	16.3642	1		0	12.0705	40.5069	0	0	0	
2024-06-10 12:56:36	723	1531	9	0	0	1.75	8	0	0	0	8	0	0	6	8	0	0	0	8	0	0	3.68		99.9339	45.0021	0.0610232	0	0.610636	0.603705	16.3061	1		0	12.0705	37.6481	0	0	0	
2024-06-10 12:48:43	668	1532	5	0	0	4	17	0	0	0	17	0	0	2.25	17	0	0	0	17	0	0	1.515		99.9345	44.4382	0.134492	0	1.3458	0.161758	14.7979	1		0	12.0793	38.2978	0	0	0	
2024-06-10 12:55:03	711	1533	5	0	0	7.75	32	0	0	0	32	0	0	6	32	0	0	0	32	0	0	1.515		99.928	45.1958	0.159999	0	1.60114	0.446061	17.6055	1		0	12.0705	37.6481	0	0	0	
2024-06-10 12:54:30	707	1534	9	0	0	7.75	32	0	0	0	32	0	0	4.75	32	0	0	0	32	0	0	2.598		99.9331	45.1813	0.0845739	0	0.846305	0.18339	15.9525	1		0	12.0705	37.6481	0	0	0	
2024-06-10 12:51:20	685	1535	1	0	0	6	25	0	0	0	25	0	0	2	25	0	0	0	25	0	0	3.464		99.9289	44.9123	0.0629861	0	0.630309	0.225068	15.8414	2		0	12.0705	37.908	0	0	0	
2024-06-10 12:48:14	664	1536	5	0	0	4	17	0	0	0	17	0	0	5.5	17	0	0	0	17	0	0	1.299		99.9295	44.47	0.199986	0	2.00127	0.177862	18.8615	1		0	12.0705	38.4277	0	0	0	
2024-06-10 12:47:52	661	1537	9	0	0	4	17	0	0	0	17	0	0	4.25	17	0	0	0	17	0	0	0.216		99.9342	44.4779	0.853377	0	8.53938	0.578923	13.4136	1		0	11.973	38.5577	0	0	0	
2024-06-10 12:41:49	617	1538	5	0	0	0	1	0	0	0	1	0	0	1.75	1	0	0	0	1	0	0	1.515		99.9424	46.2715	0.127687	0	1.27761	0.736324	14.048	1		0	12.0705	41.6764	0	0	0	
2024-06-10 13:02:45	763	1539	1	0	0	3.75	16	0	0	4	16	0	0	3.5	16	0	0	4.25	16	0	0	0.13		99.9335	18.6331	0.718551	0	7.19029	0.584934	11.2945	1		0	12.0705	37.6481	0	0	0	
2024-06-10 12:47:16	656	1540	1	0	0	3	13	0	0	0	13	0	0	2.75	13	0	0	0	13	0	0	0.216		99.9316	45.1447	0.985088	0	9.85762	0.993085	15.4843	1		0	12.0705	38.6876	0	0	0	
2024-06-10 12:45:05	639	1541	9	0	0	2	9	0	0	0	9	0	0	6	9	0	0	0	9	0	0	3.464		99.939	44.6989	0.0680153	0	0.680568	0.00914018	17.1045	1		0	12.0705	39.4673	0	0	0	
2024-06-10 12:44:10	633	1542	9	0	0	2	9	0	0	0	9	0	0	4.75	9	0	0	0	9	0	0	2.381		99.9349	44.8578	0.090063	0	0.901217	0.0630235	15.5719	2		0	12.0705	39.9871	0	0	0	
2024-06-10 12:52:54	695	1543	9	0	0	7	29	0	0	0	29	0	0	5	29	0	0	0	29	0	0	1.732		99.9289	44.7689	0.139979	0	1.40078	0.692519	17.6028	1		0	12.0705	37.778	0	0	0	
2024-06-10 12:53:51	702	1544	5	0	0	7	29	0	0	0	29	0	0	3.75	29	0	0	0	29	0	0	2.814		99.9327	44.8134	0.0705473	0	0.705948	0.0174334	14.4157	1		0	12.0705	37.6481	0	0	0	
2024-06-10 12:42:42	623	1545	1	0	0	1	5	0	0	0	5	0	0	3.25	5	0	0	0	5	0	0	1.948		99.9395	45.4376	0.10331	0	1.03372	0.408656	14.6139	1		0	12.0705	40.8967	0	0	0	
2024-06-10 12:56:12	720	1546	9	0	0	2.75	12	0	0	0	12	0	0	5	12	0	0	0	12	0	0	1.948		99.9284	44.5154	0.108523	0	1.086	0.270095	15.353	2		0	12.0705	37.5181	0	0	0	
2024-06-10 12:49:42	674	1547	1	0	0	5	21	0	0	0	21	0	0	1.75	21	0	0	0	21	0	0	2.814		99.9299	45.3105	0.0726708	0	0.727218	0.0509681	14.8501	2		0	12.0705	38.0379	0	0	0	
