Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-26 11:49:00	1102	2011	5	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		100.011	39.6378	0.0426607	0	0.426559	0.366783	15.4109	1		0	12.0616	44.5352	0	0	0	
2024-06-26 11:43:33	1060	2012	5	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		100.013	40.3206	0.0911914	0	0.911798	0.129686	14.3225	1		0	12.0616	45.055	0	0	0	
2024-06-26 11:43:25	1059	2013	5	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		100.014	40.3539	0.186811	0	1.86785	0.19323	14.6701	1		0.0088623	11.9552	45.055	0	0	0	
2024-06-26 11:41:12	1041	2014	1	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		100.019	40.4994	0.172039	0	1.72006	0.211055	13.5093	1		0.0088623	12.0616	45.7047	0	0	0	
2024-06-26 11:48:24	1097	2015	5	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		100.012	39.6434	0.239298	0	2.39271	0.193946	15.0338	1		0.0088623	12.0616	44.5352	0	0	0	
2024-06-26 11:54:21	1143	2016	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		100.011	40.2813	0.287186	0	2.87154	0.418893	13.5318	1		0.0088623	12.0616	44.5352	0	0	0	
2024-06-26 11:42:03	1048	2017	5	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		100.016	40.0811	0.0665708	0	0.665603	0.149164	14.6374	1		0	12.0616	45.3149	0	0	0	
2024-06-26 11:41:48	1046	2018	5	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		100.017	40.0827	0.101409	0	1.01392	0.134751	14.3339	1		0	12.0616	45.5748	0	0	0	
2024-06-26 11:40:43	1037	2019	1	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		100.019	40.4877	0.45799	0	4.57902	0.186864	14.3854	1		0	12.0616	45.8346	0	0	0	
2024-06-26 11:38:49	1022	2020	5	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		100.02	39.7476	0.0540882	0	0.540773	0.157653	16.1394	1		0.0088623	12.0616	46.6143	0	0	0	
2024-06-26 11:46:49	1084	2021	9	0	0	7	29	0	0	0	29	0	0	5.75	29	0	0	0	29	0	0	1.082		100.012	39.8117	0.184672	0	1.8465	0.109744	14.5024	1		0.0088623	12.0616	44.5352	0	0	0	
2024-06-26 11:47:04	1086	2022	9	0	0	7	29	0	0	0	29	0	0	4.5	29	0	0	0	29	0	0	2.165		100.012	39.8128	0.0912899	0	0.912789	0.241403	14.3381	1		0	12.0616	44.6651	0	0	0	
