Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-25 21:48:20	1113	2099	1	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		99.9912	39.912	0.0426339	0	0.426377	0.0878702	15.4043	1		0	12.0616	43.2357	0	0	0	
2024-06-25 21:43:28	1075	2100	5	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		99.996	40.3596	0.0907323	0	0.90736	0.0354089	14.2528	1		0	12.0616	43.7555	0	0	0	
2024-06-25 21:43:18	1074	2101	9	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		99.9974	40.3657	0.185125	0	1.8513	0.0182262	14.5401	2		0	12.0616	43.7555	0	0	0	
2024-06-25 21:40:51	1054	2102	1	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		99.9947	40.7456	0.170128	0	1.70137	0.180016	13.3625	1		0	12.0616	44.2753	0	0	0	
2024-06-25 21:48:35	1115	2103	5	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		99.99	39.8706	0.238036	0	2.38059	0.122001	14.9577	1		0.0088623	12.0616	43.2357	0	0	0	
2024-06-25 21:54:25	1161	2104	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		99.9991	40.3588	0.282215	0	2.82217	0.341947	13.2992	1		0	12.0616	43.1058	0	0	0	
2024-06-25 21:41:58	1063	2105	5	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		99.9923	40.0199	0.0662052	0	0.662103	0.0526435	14.5604	1		0.0088623	12.0616	44.0154	0	0	0	
2024-06-25 21:42:12	1065	2106	5	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		99.9951	40.0256	0.101013	0	1.01018	0.213627	14.2811	1		0.0088623	12.0616	44.0154	0	0	0	
2024-06-25 21:41:21	1058	2107	5	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		99.9933	40.7241	0.445428	0	4.45458	0.143982	13.9945	1		0.0088623	12.0616	44.2753	0	0	0	
2024-06-25 21:39:10	1041	2108	9	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		100.001	39.7922	0.0535184	0	0.535181	0.253373	15.9726	1		0	12.0616	45.055	0	0	0	
