Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-11 06:34:40	606	1006	5	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		99.8951	48.6225	0.0424106	0	0.424551	0.090084	15.3383	1		0	12.0705	34.7893	0	0	0	
2024-06-11 06:28:18	559	1007	5	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		99.9004	49.1588	0.102921	0	1.03024	0.0516591	16.1829	2		0	12.0616	35.439	0	0	0	
2024-06-11 06:28:39	561	1008	9	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		99.9016	49.0078	0.259659	0	2.59915	0.528642	20.4137	1		0	12.0705	35.1791	0	0	0	
2024-06-11 06:25:54	540	1009	1	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		99.9051	48.7922	0.199272	0	1.99461	0.514858	15.6656	1		0	12.0705	35.9588	0	0	0	
2024-06-11 06:33:50	599	1010	9	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		99.898	48.6342	0.280784	0	2.81071	0.439299	17.6602	1		0	12.0616	34.9192	0	0	0	
2024-06-11 06:40:30	646	1011	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		99.9024	47.9544	0.37047	0	3.70832	0.197638	17.4751	2		0	12.0705	34.9192	0	0	0	
2024-06-11 06:26:51	548	1012	9	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		99.905	48.1274	0.0641917	0	0.642528	0.145266	14.1299	1		0	12.0616	35.6989	0	0	0	
2024-06-11 06:26:37	546	1013	5	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		99.9067	48.1405	0.100472	0	1.00566	0.693063	14.2172	1		0	12.0705	35.8288	0	0	0	
2024-06-11 06:26:15	543	1014	1	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		99.9017	48.7527	0.576203	0	5.7677	0.668573	18.1198	1		0	12.0705	35.9588	0	0	0	
2024-06-11 06:23:45	523	1015	9	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		99.9104	48.1986	0.0503898	0	0.50435	0.0317887	15.0524	1		0	12.0705	36.9983	0	0	0	
2024-06-11 06:31:46	583	1016	9	0	0	7	29	0	0	0	29	0	0	5.75	29	0	0	0	29	0	0	1.082		99.8985	48.1448	0.232438	0	2.32674	0.754271	18.2741	2		0	12.0705	34.9192	0	0	0	
2024-06-11 06:32:22	587	1017	9	0	0	7	29	0	0	0	29	0	0	4.5	29	0	0	0	29	0	0	2.165		99.9014	48.2495	0.0948646	0	0.949583	0.183217	14.916	1		0	12.0616	34.9192	0	0	0	
2024-06-11 06:22:22	512	1018	9	0	0	1	5	0	0	0	5	0	0	5.25	5	0	0	0	5	0	0	3.68		99.9178	48.3225	0.0659285	0	0.659828	0.61438	17.6197	1		0	12.0705	37.778	0	0	0	
2024-06-11 06:22:44	515	1019	5	0	0	1	5	0	0	0	5	0	0	4	5	0	0	0	5	0	0	2.598		99.9118	48.298	0.0800634	0	0.80134	0.0682841	15.1049	1		0	12.0705	37.5181	0	0	0	
2024-06-11 06:38:43	634	1020	1	0	0	4.75	20	0	0	0	20	0	0	3	20	0	0	0	20	0	0	1.515		99.8984	48.0809	0.134086	0	1.34222	0.61867	14.7585	1		0	12.0616	34.6593	0	0	0	
2024-06-11 06:31:39	582	1021	1	0	0	6	25	0	0	0	25	0	0	3	25	0	0	0	25	0	0	2.598		99.8979	48.3697	0.0770271	0	0.771058	0.00486028	14.5341	1		0	12.0705	34.9192	0	0	0	
2024-06-11 06:24:32	529	1022	1	0	0	2	9	0	0	0	9	0	0	2.25	9	0	0	0	9	0	0	0.216		99.907	48.2864	0.986836	0	9.87754	0.568324	15.5156	1		0	12.0616	36.4785	0	0	0	
2024-06-11 06:32:06	585	1023	1	0	0	7	29	0	0	0	29	0	0	0.5	29	0	0	0	29	0	0	5.628		99.9026	48.1463	0.0419416	0	0.419825	0.305705	17.1459	1		0	12.0616	34.9192	0	0	0	
2024-06-11 06:21:44	508	1024	1	0	0	0	1	0	0	0	1	0	0	3.5	1	0	0	0	1	0	0	3.031		99.9174	48.8151	0.0762557	0	0.763187	0.684194	16.7834	1		0	11.973	38.1678	0	0	0	
2024-06-11 06:40:22	645	1025	1	0	0	1.75	8	0	0	0	8	0	0	0	8	0	0	0	8	0	0	1.515		99.8989	48.1147	0.130947	0	1.3108	0.586442	14.413	1		0	12.0616	34.9192	0	0	0	
2024-06-11 06:30:46	576	1026	5	0	0	6	25	0	0	0	25	0	0	7	25	0	0	0	25	0	0	0.866		99.9003	48.3025	0.291011	0	2.91301	0.085912	18.303	2		0	12.0705	35.0491	0	0	0	
2024-06-11 06:39:31	639	1027	1	0	0	6.5	27	0	0	0	27	0	0	1.25	27	0	0	0	27	0	0	4.546		99.8998	48.0728	0.0622249	0	0.622873	0.197234	20.5466	2		0	12.0616	34.9192	0	0	0	
2024-06-11 06:34:40	606	1028	1	0	0	7.75	32	0	0	0	32	0	0	1.25	32	0	0	0	32	0	0	5.628		99.8951	48.6225	0.0390005	0	0.390414	0.240462	15.9448	1		0	12.0705	34.7893	0	0	0	
2024-06-11 06:28:47	562	1029	5	0	0	5	21	0	0	0	21	0	0	5.5	21	0	0	0	21	0	0	0.433		99.9003	49.0082	0.908673	0	9.09579	0.243967	28.5753	2		0	12.0705	35.309	0	0	0	
2024-06-11 06:28:03	558	1030	5	0	0	5	21	0	0	0	21	0	0	4.25	21	0	0	0	21	0	0	0.649		99.8992	48.9652	0.406461	0	4.06871	0.585692	19.1734	4		0	12.0705	35.439	0	0	0	
2024-06-11 06:26:08	542	1031	5	0	0	3	13	0	0	0	13	0	0	1	13	0	0	0	13	0	0	1.732		99.9076	48.7481	0.116173	0	1.16281	0.338351	14.6123	1		0	12.0705	35.9588	0	0	0	
2024-06-11 06:23:06	518	1032	1	0	0	1	5	0	0	0	5	0	0	2	5	0	0	0	5	0	0	0.866		99.9141	48.3328	0.256845	0	2.57066	0.462772	16.1519	1		0	12.0705	37.2582	0	0	0	
2024-06-11 06:35:46	614	1033	9	0	0	1.75	8	0	0	0	8	0	0	6	8	0	0	0	8	0	0	3.68		99.8958	48.2527	0.0606576	0	0.607208	0.670414	16.2146	1		0	12.0616	34.9192	0	0	0	
2024-06-11 06:27:35	554	1034	5	0	0	4	17	0	0	0	17	0	0	2.25	17	0	0	0	17	0	0	1.515		99.9039	48.1105	0.128187	0	1.2831	0.23635	14.1085	1		0.0088623	12.0705	35.5689	0	0	0	
2024-06-11 06:34:11	602	1035	9	0	0	7.75	32	0	0	0	32	0	0	6	32	0	0	0	32	0	0	1.515		99.8991	48.6517	0.155346	0	1.55503	0.324641	17.0985	1		0	12.0616	34.9192	0	0	0	
2024-06-11 06:33:27	596	1036	5	0	0	7.75	32	0	0	0	32	0	0	4.75	32	0	0	0	32	0	0	2.598		99.896	48.6591	0.0851313	0	0.8522	0.20403	16.0636	1		0	12.0616	34.9192	0	0	0	
2024-06-11 06:31:17	579	1037	5	0	0	6	25	0	0	0	25	0	0	2	25	0	0	0	25	0	0	3.464		99.9024	48.3362	0.0623058	0	0.623667	0.225878	15.6745	1		0	12.0616	35.0491	0	0	0	
2024-06-11 06:26:58	549	1038	9	0	0	4	17	0	0	0	17	0	0	5.5	17	0	0	0	17	0	0	1.299		99.9032	48.1636	0.187954	0	1.88136	0.0919853	17.7314	1		0	12.0616	35.6989	0	0	0	
2024-06-11 06:27:20	552	1039	5	0	0	4	17	0	0	0	17	0	0	4.25	17	0	0	0	17	0	0	0.216		99.9033	48.1083	0.870563	0	8.71406	0.429823	13.688	1		0	12.0705	35.6989	0	0	0	
2024-06-11 06:21:37	507	1040	1	0	0	0	1	0	0	0	1	0	0	1.75	1	0	0	0	1	0	0	1.515		99.9203	48.9848	0.130098	0	1.30202	0.40791	14.3164	1		0	12.0705	38.2978	0	0	0	
2024-06-11 06:41:42	654	1041	1	0	0	3.75	16	0	0	4	16	0	0	3.5	16	0	0	4.25	16	0	0	0.13		99.8986	18.8778	0.714269	0	7.14994	0.262741	11.2311	1		0	12.0705	34.9192	0	0	0	
2024-06-11 06:26:29	545	1042	5	0	0	3	13	0	0	0	13	0	0	2.75	13	0	0	0	13	0	0	0.216		99.9049	48.7772	1.00379	0	10.0475	0.752606	15.7825	1		0	12.0705	35.8288	0	0	0	
2024-06-11 06:24:32	529	1043	5	0	0	2	9	0	0	0	9	0	0	6	9	0	0	0	9	0	0	3.464		99.907	48.2864	0.0667099	0	0.66772	0.0794139	16.7816	1		0	12.0616	36.4785	0	0	0	
