Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-27 15:48:58	1100	2346	5	0	0	7.75	32	0	0	0	32	0	0	2	32	0	0	0	32	0	0	4.979		99.9936	39.7721	0.0424392	0	0.424419	0.0259571	15.3335	1		0	12.0616	43.1058	0	0	0	
2024-06-27 15:43:10	1056	2347	5	0	0	5	21	0	0	0	21	0	0	7.5	21	0	0	0	21	0	0	2.165		99.9973	40.8109	0.0909407	0	0.909431	0.0788436	14.2853	2		0.0088623	12.0616	43.6256	0	0	0	
2024-06-27 15:43:45	1060	2348	9	0	0	5	21	0	0	0	21	0	0	6.25	21	0	0	0	21	0	0	1.082		99.9921	40.8292	0.189655	0	1.8967	0.177658	14.8966	1		0	12.0616	43.4956	0	0	0	
2024-06-27 15:41:13	1040	2349	5	0	0	3	13	0	0	0	13	0	0	1.75	13	0	0	0	13	0	0	1.082		99.9968	41.0809	0.17277	0	1.72776	0.0871142	13.5698	1		0.0088623	11.9552	44.0154	0	0	0	
2024-06-27 15:48:08	1093	2350	5	0	0	7.75	32	0	0	0	32	0	0	6.75	32	0	0	0	32	0	0	0.866		99.9961	39.7529	0.247598	0	2.47608	0.358946	15.5577	1		0.0088623	12.0616	42.9758	0	0	0	
2024-06-27 15:54:19	1141	2351	1	0	0	3.25	14	0	0	0	14	0	0	2.5	14	0	0	0	14	0	0	0.649		99.9929	41.0036	0.29258	0	2.92601	0.417449	13.7885	1		0	12.0616	43.1058	0	0	0	
2024-06-27 15:41:49	1045	2352	9	0	0	4	17	0	0	0	17	0	0	7.5	17	0	0	0	17	0	0	3.031		99.9949	40.7673	0.0664565	0	0.664598	0.0290491	14.6153	1		0	12.0616	43.8855	0	0	0	
2024-06-27 15:41:35	1043	2353	9	0	0	4	17	0	0	0	17	0	0	6.25	17	0	0	0	17	0	0	1.948		99.9964	40.7753	0.101924	0	1.01928	0.447704	14.4097	1		0.0088623	12.0616	43.8855	0	0	0	
2024-06-27 15:41:20	1041	2354	1	0	0	3	13	0	0	0	13	0	0	3.5	13	0	0	0	13	0	0	0.433		99.9981	41.0923	0.471438	0	4.71447	0.178329	14.8109	1		0.0088623	12.0616	44.0154	0	0	0	
2024-06-27 15:38:32	1019	2355	9	0	0	2	9	0	0	0	9	0	0	6.75	9	0	0	0	9	0	0	4.113		100.004	40.4545	0.0535862	0	0.53584	0.123936	15.9922	1		0.0088623	12.0616	45.055	0	0	0	
2024-06-27 15:47:02	1084	2356	5	0	0	7	29	0	0	0	29	0	0	5.75	29	0	0	0	29	0	0	1.082		99.9996	40.0457	0.185139	0	1.85139	0.107482	14.5408	1		0	12.0616	43.1058	0	0	0	
2024-06-27 15:47:02	1084	2357	9	0	0	7	29	0	0	0	29	0	0	4.5	29	0	0	0	29	0	0	2.165		99.9996	40.0457	0.0912603	0	0.912607	0.0758385	14.3352	1		0	12.0616	43.1058	0	0	0	
2024-06-27 15:36:54	1007	2358	9	0	0	1	5	0	0	0	5	0	0	5.25	5	0	0	0	5	0	0	3.68		100.003	40.0385	0.0666285	0	0.666263	0.113307	17.7916	2		0.0088623	12.0616	46.0945	0	0	0	
2024-06-27 15:37:47	1013	2359	5	0	0	1	5	0	0	0	5	0	0	4	5	0	0	0	5	0	0	2.598		100	40.0282	0.0735596	0	0.735593	0.0962688	13.8656	2		0	12.0616	45.5748	0	0	0	
2024-06-27 15:52:46	1129	2360	1	0	0	4.75	20	0	0	0	20	0	0	3	20	0	0	0	20	0	0	1.515		99.9939	40.8819	0.124803	0	1.24811	0.0558726	13.7237	1		0.0088623	12.0616	42.9758	0	0	0	
2024-06-27 15:45:19	1071	2361	1	0	0	6	25	0	0	0	25	0	0	3	25	0	0	0	25	0	0	2.598		99.9965	40.7813	0.0785021	0	0.785048	0.471349	14.7978	1		0.0088623	12.0616	43.2357	0	0	0	
2024-06-27 15:39:53	1029	2362	1	0	0	2	9	0	0	0	9	0	0	2.25	9	0	0	0	9	0	0	0.216		100.001	40.4007	0.873195	0	8.73191	0.103454	13.716	1		0	12.0616	44.5352	0	0	0	
2024-06-27 15:47:38	1089	2363	1	0	0	7	29	0	0	0	29	0	0	0.5	29	0	0	0	29	0	0	5.628		99.997	40.0817	0.0431284	0	0.431297	0.106153	17.6145	1		0.0088623	12.0616	43.1058	0	0	0	
2024-06-27 15:36:29	1005	2364	5	0	0	0	1	0	0	0	1	0	0	3.5	1	0	0	0	1	0	0	3.031		100.005	40.4546	0.0759075	0	0.759034	2.94273	16.692	4		0.0088623	12.0616	46.3544	0	0	0	
2024-06-27 15:54:12	1140	2365	1	0	0	1.75	8	0	0	0	8	0	0	0	8	0	0	0	8	0	0	1.515		99.9947	40.9671	0.12302	0	1.23027	0.00133273	13.5275	1		0	12.0616	43.1058	0	0	0	
2024-06-27 15:44:52	1068	2366	5	0	0	6	25	0	0	0	25	0	0	7	25	0	0	0	25	0	0	0.866		99.9939	40.7491	0.244164	0	2.44179	0.0215209	15.3422	2		0	12.0616	43.2357	0	0	0	
2024-06-27 15:53:28	1134	2367	1	0	0	6.5	27	0	0	0	27	0	0	1.25	27	0	0	0	27	0	0	4.546		99.9939	40.5094	0.057042	0	0.570455	0.284247	18.8174	1		0	12.0616	43.1058	0	0	0	
2024-06-27 15:48:58	1100	2368	1	0	0	7.75	32	0	0	0	32	0	0	1.25	32	0	0	0	32	0	0	5.628		99.9936	39.7721	0.0397805	0	0.397831	0.0411436	16.2477	1		0	12.0616	43.1058	0	0	0	
2024-06-27 15:43:59	1062	2369	5	0	0	5	21	0	0	0	21	0	0	5.5	21	0	0	0	21	0	0	0.433		99.994	40.8307	0.49971	0	4.9974	0.191932	15.6998	1		0.0088623	12.0616	43.4956	0	0	0	
2024-06-27 15:43:28	1058	2370	9	0	0	5	21	0	0	0	21	0	0	4.25	21	0	0	0	21	0	0	0.649		99.9947	40.8086	0.310163	0	3.1018	0.0143271	14.6169	2		0.0088623	12.0616	43.4956	0	0	0	
2024-06-27 15:40:52	1037	2371	1	0	0	3	13	0	0	0	13	0	0	1	13	0	0	0	13	0	0	1.732		99.9954	41.0922	0.107919	0	1.07924	0.38815	13.5621	1		0	12.0616	43.8855	0	0	0	
2024-06-27 15:37:11	1009	2372	1	0	0	1	5	0	0	0	5	0	0	2	5	0	0	0	5	0	0	0.866		100.004	40.0227	0.206581	0	2.06573	0.0121597	12.9793	2		0	12.0616	45.8346	0	0	0	
2024-06-27 15:50:12	1109	2373	9	0	0	1.75	8	0	0	0	8	0	0	6	8	0	0	0	8	0	0	3.68		99.9961	40.8996	0.0619509	0	0.619533	0.980768	16.5437	1		0	11.9552	42.9758	0	0	0	
2024-06-27 15:41:49	1045	2374	1	0	0	4	17	0	0	0	17	0	0	2.25	17	0	0	0	17	0	0	1.515		99.9949	40.7673	0.119127	0	1.19133	0.184736	13.0994	1		0	12.0616	43.8855	0	0	0	
2024-06-27 15:47:53	1091	2375	9	0	0	7.75	32	0	0	0	32	0	0	6	32	0	0	0	32	0	0	1.515		99.9976	39.7325	0.13024	0	1.30243	0.999968	14.321	1		0	12.0616	42.9758	0	0	0	
2024-06-27 15:48:29	1096	2376	9	0	0	7.75	32	0	0	0	32	0	0	4.75	32	0	0	0	32	0	0	2.598		99.9942	39.7764	0.0758695	0	0.75874	0.104721	14.3019	1		0	12.0439	42.9758	0	0	0	
2024-06-27 15:45:33	1073	2377	1	0	0	6	25	0	0	0	25	0	0	2	25	0	0	0	25	0	0	3.464		99.9911	40.7562	0.0696189	0	0.696251	0.29559	17.4987	1		0	12.0616	43.2357	0	0	0	
2024-06-27 15:41:49	1045	2378	5	0	0	4	17	0	0	0	17	0	0	5.5	17	0	0	0	17	0	0	1.299		99.9949	40.7673	0.15342	0	1.53427	0.139581	14.4602	1		0	12.0616	43.8855	0	0	0	
2024-06-27 15:42:26	1050	2379	5	0	0	4	17	0	0	0	17	0	0	4.25	17	0	0	0	17	0	0	0.216		99.9927	40.774	0.99722	0	9.97293	0.0289739	15.6654	1		0.0088623	12.0616	43.7555	0	0	0	
2024-06-27 15:35:03	995	2380	1	0	0	0	1	0	0	0	1	0	0	1.75	1	0	0	0	1	0	0	1.515		100.007	40.4729	0.119755	0	1.19746	0.0361098	13.1668	2		0.0088623	12.0793	47.7838	0	0	0	
2024-06-27 15:55:17	1149	2381	1	0	0	3.75	16	0	0	4	16	0	0	3.5	16	0	0	4.25	16	0	0	0.13		99.9984	20.8789	0.737135	0	7.37147	0.0878221	11.5791	1		0	12.0616	43.1058	0	0	0	
2024-06-27 15:41:13	1040	2382	1	0	0	3	13	0	0	0	13	0	0	2.75	13	0	0	0	13	0	0	0.216		99.9968	41.0809	0.853661	0	8.53688	0.219907	13.4097	1		0.0088623	11.9552	44.0154	0	0	0	
2024-06-27 15:38:57	1022	2383	5	0	0	2	9	0	0	0	9	0	0	6	9	0	0	0	9	0	0	3.464		100.008	40.4375	0.0689103	0	0.68905	0.342658	17.3177	1		0.0088623	11.9552	44.7951	0	0	0	
2024-06-27 15:39:21	1025	2384	5	0	0	2	9	0	0	0	9	0	0	4.75	9	0	0	0	9	0	0	2.381		100.001	40.4266	0.0841029	0	0.841024	0.200852	14.5318	1		0.0088623	12.0616	44.6651	0	0	0	
2024-06-27 15:47:17	1086	2385	5	0	0	7	29	0	0	0	29	0	0	5	29	0	0	0	29	0	0	1.732		99.995	40.0452	0.111617	0	1.11623	0.0263995	14.0269	1		0	12.0616	42.9758	0	0	0	
2024-06-27 15:47:02	1084	2386	1	0	0	7	29	0	0	0	29	0	0	3.75	29	0	0	0	29	0	0	2.814		99.9996	40.0457	0.0713596	0	0.713598	0.0042964	14.5719	1		0	12.0616	43.1058	0	0	0	
2024-06-27 15:38:25	1018	2387	1	0	0	1	5	0	0	0	5	0	0	3.25	5	0	0	0	5	0	0	1.948		100.003	40.0456	0.0949475	0	0.949442	0.0594964	13.4224	1		0.0088623	12.0616	45.1849	0	0	0	
2024-06-27 15:49:42	1106	2388	9	0	0	2.75	12	0	0	0	12	0	0	5	12	0	0	0	12	0	0	1.948		99.9988	40.5483	0.0950839	0	0.95085	0.230082	13.4423	1		0	12.0616	42.9758	0	0	0	
2024-06-27 15:44:07	1063	2389	5	0	0	5	21	0	0	0	21	0	0	1.75	21	0	0	0	21	0	0	2.814		99.9936	40.8262	0.0832329	0	0.832383	0.826664	16.9976	1		0.0088623	12.0616	43.3657	0	0	0	
2024-06-27 15:39:04	1023	2390	1	0	0	2	9	0	0	0	9	0	0	1.5	9	0	0	0	9	0	0	0.433		100.001	40.388	0.456952	0	4.56947	0.0452512	14.3554	2		0	12.0616	44.6651	0	0	0	
2024-06-27 15:36:22	1004	2391	5	0	0	0	1	0	0	0	1	0	0	2.75	1	0	0	0	1	0	0	2.381		100.006	40.484	0.172487	0	1.72477	0.875643	29.8019	1		0.0088623	12.0616	46.4844	0	0	0	
2024-06-27 15:49:35	1105	2392	9	0	0	3.25	14	0	0	0	14	0	0	4.5	14	0	0	0	14	0	0	1.082		99.9961	41.0313	0.171716	0	1.71723	0.265631	13.4871	1		0	12.0616	42.9758	0	0	0	
