Time	MeasID	DPID	Channel	A(x)	A(y)	A(z)	A(adr)	B(x)	B(y)	B(z)	B(adr)	M(x)	M(y)	M(z)	M(adr)	N(x)	N(y)	N(z)	N(adr)	F(x)	F(y)	F(z)	Note	I(mA)	Uout(V)	U(V)	SP(V)	R(Ohm)	Var(%)	Rho-a(Ohm-m)	Cycles	IP Delay Window(mV/V)	Pint(V)	Pext(V)	T int(deg C)	T log(deg C)	Latitude	Longitude
2024-06-06 02:29:04	424	771	1	0	0	1	5	0	0	0	5	0	0	3	5	0	0	0	5	0	0	1.732		99.9251	44.5889	0.164804	0	1.64928	0.040246	20.7255	1		0	12.1325	41.0267	0	45.6274	-73.3823	
2024-06-06 02:29:33	428	772	5	0	0	3	13	0	0	0	13	0	0	4	13	0	0	0	13	0	0	0.866		99.9251	49.6499	0.589553	0	5.89995	0.110985	37.0705	1		0.0088623	12.035	40.6368	0	45.6273	-73.3823	
2024-06-06 02:29:26	427	773	5	0	0	3	13	0	0	0	13	0	0	7	13	0	0	0	13	0	0	3.464		99.9271	49.7682	0.0969806	0	0.970514	0.276249	24.3917	1		0	12.1414	40.7668	0	45.6273	-73.3823	
2024-06-06 02:29:11	425	774	1	0	0	2	9	0	0	0	9	0	0	3	9	0	0	0	9	0	0	0.866		99.9233	48.5224	1.09518	0	10.9602	0.0104894	68.865	1		0	12.1414	41.0267	0	45.6274	-73.3823	
2024-06-06 02:29:33	428	775	9	0	0	3	13	0	0	0	13	0	0	5	13	0	0	0	13	0	0	1.732		99.9251	49.6499	0.145337	0	1.45446	0.165753	18.2773	1		0.0088623	12.035	40.6368	0	45.6273	-73.3823	
2024-06-06 02:28:29	421	776	5	0	0	0	1	0	0	0	1	0	0	2	1	0	0	0	1	0	0	1.732		99.9265	44.7319	0.373203	0	3.73478	5.8603	46.9326	4		0	12.1679	41.5464	0	45.6273	-73.3823	
2024-06-06 02:29:11	425	777	5	0	0	2	9	0	0	0	9	0	0	6	9	0	0	0	9	0	0	3.464		99.9233	48.5224	0.0759832	0	0.760416	0.370827	19.1113	1		0	12.1414	41.0267	0	45.6274	-73.3823	
2024-06-06 02:29:54	431	778	5	0	0	5	21	0	0	0	21	0	0	6	21	0	0	0	21	0	0	0.866		99.9218	45.0076	0.257922	0	2.58124	0.122165	16.2184	1		0.0088623	12.1414	40.5069	0	45.6273	-73.3823	
2024-06-06 02:29:47	430	779	9	0	0	4	17	0	0	0	17	0	0	7	17	0	0	0	17	0	0	2.598		99.9199	46.9913	0.112818	0	1.12908	0.195244	21.2827	1		0.0088623	12.1325	40.5069	0	45.6273	-73.3823	
2024-06-06 02:29:40	429	780	9	0	0	4	17	0	0	0	17	0	0	5	17	0	0	0	17	0	0	0.866		99.9242	47.032	0.30158	0	3.01809	0.190675	18.9632	1		0	12.1502	40.6368	0	45.6273	-73.3823	
2024-06-06 02:28:56	423	781	1	0	0	1	5	0	0	0	5	0	0	2	5	0	0	0	5	0	0	0.866		99.9278	44.6394	0.412714	0	4.13012	0.0392553	25.9503	1		0.0088623	12.1325	41.1566	0	45.6274	-73.3823	
2024-06-06 02:28:49	422	782	1	0	0	0	1	0	0	0	1	0	0	3	1	0	0	0	1	0	0	2.598		99.9286	44.8216	0.115156	0	1.15238	0.0744991	21.7219	1		0	12.0439	41.2865	0	45.6273	-73.3823	
2024-06-06 02:28:56	423	783	5	0	0	1	5	0	0	0	5	0	0	4	5	0	0	0	5	0	0	2.598		99.9278	44.6394	0.0671021	0	0.671505	0.267981	12.6576	1		0.0088623	12.1325	41.1566	0	45.6274	-73.3823	
2024-06-06 02:29:11	425	784	9	0	0	2	9	0	0	0	9	0	0	4	9	0	0	0	9	0	0	1.732		99.9233	48.5224	0.20738	0	2.0754	0.0645672	26.0802	1		0	12.1414	41.0267	0	45.6274	-73.3823	
2024-06-06 02:28:56	423	785	9	0	0	1	5	0	0	0	5	0	0	5	5	0	0	0	5	0	0	3.464		99.9278	44.6394	0.0437646	0	0.437962	0.523647	11.0072	1		0.0088623	12.1325	41.1566	0	45.6274	-73.3823	
2024-06-06 02:29:26	427	786	9	0	0	3	13	0	0	0	13	0	0	6	13	0	0	0	13	0	0	2.598		99.9271	49.7682	0.110045	0	1.10125	0.34556	20.7581	1		0	12.1414	40.7668	0	45.6273	-73.3823	
2024-06-06 02:28:29	421	787	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0.866		99.9265	44.7319	0.243417	0	2.43596	0.0675391	15.3056	4		0	12.1679	41.5464	0	45.6273	-73.3823	
2024-06-06 02:29:54	431	788	9	0	0	5	21	0	0	0	21	0	0	7	21	0	0	0	21	0	0	1.732		99.9218	45.0076	0.140274	0	1.40384	0.135929	17.6411	1		0.0088623	12.1414	40.5069	0	45.6273	-73.3823	
2024-06-06 02:29:19	426	789	9	0	0	2	9	0	0	0	9	0	0	5	9	0	0	0	9	0	0	2.598		99.9254	48.3845	0.0892373	0	0.893039	0.244347	16.8334	1		0.0088623	12.1414	40.8967	0	45.6274	-73.3823	
2024-06-06 02:29:40	429	790	5	0	0	4	17	0	0	0	17	0	0	6	17	0	0	0	17	0	0	1.732		99.9242	47.032	0.151807	0	1.51922	0.133171	19.0911	1		0	12.1502	40.6368	0	45.6273	-73.3823	
2024-06-06 02:28:29	421	791	9	0	0	0	1	0	0	0	1	0	0	4	1	0	0	0	1	0	0	3.464		99.9265	44.7319	0.0636425	0	0.636893	0.223863	16.0069	4		0	12.1679	41.5464	0	45.6273	-73.3823	
2024-06-06 02:30:01	432	792	9	0	0	6	25	0	0	0	25	0	0	7	25	0	0	0	25	0	0	0.866		99.9209	44.8088	0.246106	0	2.46301	0.141662	15.4756	1		0.0088623	12.0439	40.3769	0	45.6273	-73.3823	
